logFC AveExpr t P.Value adj.P.Val B gene_symbol Probe_ID
ENSG00000152766 -1.59510468114628 5.40652868737017 -22.1269173410993 1.62390125291336e-07 0.000138477130705613 8.17392400462219 ANKRD22 ENSG00000152766
ENSG00000144730 -1.32856171034238 5.11124814774118 -21.9915100583464 1.69125790425431e-07 0.000138477130705613 8.13915187136175 IL17RD ENSG00000144730
ENSG00000057149 1.30699969286328 9.31402188097415 21.9651694157982 1.70473013597423e-07 0.000138477130705613 8.13235101458677 SERPINB3 ENSG00000057149
ENSG00000117519 -1.316169082164 7.81177457691147 -21.9456506074798 1.71479271232282e-07 0.000138477130705613 8.12730373370207 CNN3 ENSG00000117519
ENSG00000196562 1.36176689264611 7.9349252169678 21.8545701272072 1.76265788959893e-07 0.000138477130705613 8.10366413471872 SULF2 ENSG00000196562
ENSG00000141441 1.42795333541616 6.65563967753246 21.8419422859491 1.76941440526681e-07 0.000138477130705613 8.10037520800653 GAREM1 ENSG00000141441
ENSG00000138061 1.32950118855277 8.58092895276443 21.8347565994548 1.77327236424875e-07 0.000138477130705613 8.09850244755698 CYP1B1 ENSG00000138061
ENSG00000105141 1.42532370004161 7.83208665978306 21.7713860883206 1.80771677523536e-07 0.000138477130705613 8.08194738469645 CASP14 ENSG00000105141
ENSG00000198121 -2.25360884456242 5.39094431156937 -21.569893584382 1.92244619403721e-07 0.000141886195581731 8.02883730726438 LPAR1 ENSG00000198121
ENSG00000070190 -1.23179046476528 5.05807178260897 -21.3614417959542 2.05002121185088e-07 0.000141886195581731 7.97312695107835 DAPP1 ENSG00000070190
ENSG00000123610 2.30124834214633 7.12011333939121 21.2940757575206 2.09330731905694e-07 0.000141886195581731 7.95495394399657 TNFAIP6 ENSG00000123610
ENSG00000154188 1.49230483428219 4.70289198192329 21.2190036633371 2.14278547632054e-07 0.000141886195581731 7.93460388474572 ANGPT1 ENSG00000154188
ENSG00000141639 1.61631252923565 5.14911316430561 21.0410602278266 2.2655173653649e-07 0.000141886195581731 7.88595056592018 MAPK4 ENSG00000141639
ENSG00000161921 -1.33534974919082 8.76194277159593 -20.9544455396347 2.32816367350133e-07 0.000141886195581731 7.86205366896512 CXCL16 ENSG00000161921
ENSG00000153993 -1.92087246827145 4.05148740820417 -20.9483532841622 2.33264434350379e-07 0.000141886195581731 7.86036748740829 SEMA3D ENSG00000153993
ENSG00000122861 -1.55888673250042 8.43322944024751 -20.9300778618604 2.34614482925276e-07 0.000141886195581731 7.85530509412863 PLAU ENSG00000122861
ENSG00000127083 2.63200954018928 3.10539907623129 20.3780526596479 2.79950067359378e-07 0.000160340351643642 7.69935453440387 OMD ENSG00000127083
ENSG00000184599 -1.8191685516186 5.00243312012664 -20.3589136213525 2.81693489695139e-07 0.000160340351643642 7.69384028961647 FAM19A3 ENSG00000184599
ENSG00000078401 -2.22760726169944 5.65685451776941 -20.3115645364396 2.8606041588222e-07 0.000160340351643642 7.68016680266829 EDN1 ENSG00000078401
ENSG00000153904 -1.31536198230001 8.30259918191268 -20.2335366676835 2.93427346737685e-07 0.000160553663223303 7.65753555073649 DDAH1 ENSG00000153904
ENSG00000128342 -1.67044491618114 6.49943813008975 -20.101645319284 3.06380269191341e-07 0.000161153714589924 7.61900118642072 LIF ENSG00000128342
ENSG00000166923 -1.35321377850059 7.00827849995681 -20.0801887533812 3.08548950957602e-07 0.000161153714589924 7.61269869902893 GREM1 ENSG00000166923
ENSG00000117009 -1.37895306232202 5.328270933914 -19.920878413973 3.25213206249703e-07 0.000163636194686714 7.56560736007026 KMO ENSG00000117009
ENSG00000172260 -1.39073961468265 4.86703786272926 -19.8993536424798 3.2754296834728e-07 0.000163636194686714 7.55920438363575 NEGR1 ENSG00000172260
ENSG00000174343 1.91050681382783 4.43762988563347 19.4513149373161 3.8066827622843e-07 0.000184292311314795 7.42370124798266 CHRNA9 ENSG00000174343
ENSG00000181333 -1.64418975905894 6.12390056504178 -19.4185363995591 3.84928025025463e-07 0.000184292311314795 7.41361848866566 HEPHL1 ENSG00000181333
ENSG00000134363 -1.30016650356668 5.51121567980923 -19.2687154663378 4.05107377997838e-07 0.000187427906347596 7.36723333367442 FST ENSG00000134363
ENSG00000182492 1.45830728530483 8.34975765582541 19.1927124094848 4.15806500947569e-07 0.000187427906347596 7.34351279848191 BGN ENSG00000182492
ENSG00000124216 2.5683241432521 7.46508281111415 19.1917459983077 4.15944616149315e-07 0.000187427906347596 7.34321035373088 SNAI1 ENSG00000124216
ENSG00000150907 1.24081487461052 7.22178870348014 19.0541490644529 4.36157467415324e-07 0.000192756437666761 7.29993477308229 FOXO1 ENSG00000150907
ENSG00000206538 -1.47045777653133 6.91137511158355 -18.7969406025709 4.77039652730863e-07 0.000205518896151865 7.21788729792541 VGLL3 ENSG00000206538
ENSG00000137033 1.36583870379566 8.31012565599305 18.7620228234575 4.82921560950382e-07 0.000205518896151865 7.2066313727062 IL33 ENSG00000137033
ENSG00000105976 -1.17068836882771 8.98715051516638 -18.5132100575166 5.27326770407672e-07 0.000220336300195249 7.12559815037058 MET ENSG00000105976
ENSG00000168269 2.05611232353072 6.44788335644413 18.3130983826637 5.66457109790724e-07 0.000232459836430368 7.05935644435664 FOXI1 ENSG00000168269
ENSG00000183287 -1.19566130308486 6.34467050509541 -18.255302948124 5.7837108118256e-07 0.000233185014327306 7.0400443558756 CCBE1 ENSG00000183287
ENSG00000225383 -1.02361552824771 8.44409487138199 -17.7958898035428 6.84004987322068e-07 0.000267745836580152 6.883587602987 SFTA1P ENSG00000225383
ENSG00000166046 1.3385021018346 4.93906837244981 17.7825240340175 6.87394123764371e-07 0.000267745836580152 6.87895603641388 TCP11L2 ENSG00000166046
ENSG00000101335 -1.14361132758146 8.13365283940133 -17.7021814454626 7.08176809867963e-07 0.000269598827825073 6.85101856065044 MYL9 ENSG00000101335
ENSG00000258667 -1.69713490465226 3.55448706417813 -17.6740845011661 7.15614137649773e-07 0.000269598827825073 6.84120909197342 HIF1A-AS2 ENSG00000258667
ENSG00000166920 -1.11248137583104 4.76054263862236 -17.5124083244156 7.60191067925627e-07 0.00028037395118507 6.78436340200287 C15orf48 ENSG00000166920
ENSG00000233237 -1.88769699888001 5.55997536815864 -17.4830746389368 7.68615766270372e-07 0.00028037395118507 6.77397605886442 LINC00472 ENSG00000233237
ENSG00000120594 1.07136171620788 6.0349741917905 17.3957728504741 7.94329356672528e-07 0.000285226296026428 6.74292669099418 PLXDC2 ENSG00000120594
ENSG00000023445 -1.20192616203587 7.52532448575171 -17.3276041752171 8.15094349722083e-07 0.000286430916738751 6.71854075940781 BIRC3 ENSG00000023445
ENSG00000169116 -1.23403040693631 5.27893707949406 -17.2359116280762 8.44013964914101e-07 0.000286430916738751 6.68554246168053 PARM1 ENSG00000169116
ENSG00000213949 1.24405801965583 6.01289454255607 17.1666941585791 8.66625173240359e-07 0.000286430916738751 6.66048146666195 ITGA1 ENSG00000213949
ENSG00000038427 1.38539041927152 4.50954086755618 17.1615219367455 8.68342472680804e-07 0.000286430916738751 6.65860355586519 VCAN ENSG00000038427
ENSG00000212724 -2.66066153131885 3.77714013612003 -17.1517566114828 8.71595436244215e-07 0.000286430916738751 6.65505600320166 KRTAP2-3 ENSG00000212724
ENSG00000144821 -1.34788359190109 5.52727788628278 -17.1350554486416 8.77191249901841e-07 0.000286430916738751 6.64898274311009 MYH15 ENSG00000144821
ENSG00000118523 -1.50533722515531 6.33222642817407 -17.1121562579233 8.8493081625914e-07 0.000286430916738751 6.64064317550312 CTGF ENSG00000118523
ENSG00000177606 -1.03965399973097 6.88043880827877 -17.0427823185854 9.08860201080369e-07 0.000290090503903166 6.61529001020013 JUN ENSG00000177606
ENSG00000103534 -1.0783051386245 5.64589081162515 -16.8108021402341 9.94436577696436e-07 0.000313056808110162 6.52953775774604 TMC5 ENSG00000103534
ENSG00000166033 0.981670790297853 10.2716468738272 16.6525877473208 1.05810345422082e-06 0.000328598317316875 6.47017951521114 HTRA1 ENSG00000166033
ENSG00000141682 -0.911353636721574 6.97445564135856 -16.6125804038247 1.07493464536404e-06 0.000329374307801481 6.45505575892856 PMAIP1 ENSG00000141682
ENSG00000166396 -0.934002846047879 9.17160809470482 -16.4826638461246 1.13174478246685e-06 0.000341646744043708 6.40562314983477 SERPINB7 ENSG00000166396
ENSG00000067798 -1.53242413837198 5.78530185990288 -16.4361476651371 1.15291633305798e-06 0.000341646744043708 6.3878037222127 NAV3 ENSG00000067798
ENSG00000119138 1.55625671324036 6.24140304233469 16.4216961312971 1.15958600737171e-06 0.000341646744043708 6.38225462752744 KLF9 ENSG00000119138
ENSG00000125872 -1.32948112061169 6.26621999308934 -16.2778908604276 1.22842093395373e-06 0.000357346094723933 6.32669810046593 LRRN4 ENSG00000125872
ENSG00000049759 -0.88282890996406 9.48349623342159 -16.147910037647 1.29469246020116e-06 0.000365711804134421 6.27594795837834 NEDD4L ENSG00000049759
ENSG00000177508 1.01587816263318 7.39249615040359 16.1446553148039 1.29640371836029e-06 0.000365711804134421 6.27467059558346 IRX3 ENSG00000177508
ENSG00000145632 -1.97990730908546 6.49474365557955 -16.1285305619098 1.30492006174764e-06 0.000365711804134421 6.2683374383556 PLK2 ENSG00000145632
ENSG00000173930 -1.0062992281897 5.21145979834422 -16.0605045458151 1.34156106465301e-06 0.000368435521140944 6.24153195635074 SLCO4C1 ENSG00000173930
ENSG00000171617 -1.01854997857116 5.39457376597001 -16.0511286349306 1.34670309280881e-06 0.000368435521140944 6.23782626026128 ENC1 ENSG00000171617
ENSG00000164283 -1.92813749550693 4.29153251588629 -16.0196866043235 1.3641124161595e-06 0.000368807852185429 6.22537946020579 ESM1 ENSG00000164283
ENSG00000125378 -0.924059079264625 9.22246337215415 -15.8707817051124 1.45014358658764e-06 0.000387508718178726 6.16601638633787 BMP4 ENSG00000125378
ENSG00000171522 -1.02003455097382 3.5820472355651 -15.8176125614496 1.48235657422321e-06 0.000391563637151996 6.14465153663773 PTGER4 ENSG00000171522
ENSG00000186395 1.74058105491443 5.2912354558295 15.7546341116237 1.52157859623117e-06 0.000393945518689006 6.11922938867342 KRT10 ENSG00000186395
ENSG00000150593 1.17683052096316 7.5776843411032 15.7481905043937 1.52565820300777e-06 0.000393945518689006 6.11662123057778 PDCD4 ENSG00000150593
ENSG00000064652 -0.906954067789398 5.26837122816601 -15.7141294552521 1.5474324086575e-06 0.00039500265883332 6.10281245464405 SNX24 ENSG00000064652
ENSG00000198963 1.3563948572474 4.35513971924372 15.6883815296892 1.5641287130165e-06 0.00039500265883332 6.09234931152226 RORB ENSG00000198963
ENSG00000168461 0.837832568015905 9.90498691547494 15.4424251180849 1.73446550209324e-06 0.000433258170691356 5.99132008477535 RAB31 ENSG00000168461
ENSG00000171408 1.42535129152664 4.51952495416964 15.3644415273585 1.7928412083176e-06 0.00044112556360914 5.95887372064611 PDE7B ENSG00000171408
ENSG00000231298 -1.74344656198777 6.81426444512358 -15.3494083049652 1.80435155037897e-06 0.00044112556360914 5.9525957023383 LINC00704 ENSG00000231298
ENSG00000165029 1.11835763579517 4.63398626976131 15.2392740675405 1.89130686387146e-06 0.000452832530819537 5.90637213468625 ABCA1 ENSG00000165029
ENSG00000129595 0.859573189987876 5.07865872741639 15.2388556258169 1.89164627120994e-06 0.000452832530819537 5.90619573679736 EPB41L4A ENSG00000129595
ENSG00000139278 -0.863541792293084 9.22775331682246 -15.1959287896615 1.92683881324816e-06 0.000453224751349544 5.88806810441334 GLIPR1 ENSG00000139278
ENSG00000162892 -1.49895777208051 6.37522786874734 -15.1888329034119 1.93272815074432e-06 0.000453224751349544 5.88506556425468 IL24 ENSG00000162892
ENSG00000164651 0.896473602304998 6.92197651818389 15.1422816215336 1.97187938631466e-06 0.000457734951281791 5.86532551027966 SP8 ENSG00000164651
ENSG00000115963 -0.857188736038791 7.9397134993068 -15.0924369603602 2.01481112792691e-06 0.000461497792328596 5.84410694051427 RND3 ENSG00000115963
ENSG00000124731 1.20180156432521 6.29035367532109 15.0770805613276 2.02825277512676e-06 0.000461497792328596 5.83755266229165 TREM1 ENSG00000124731
ENSG00000108984 1.3068036967788 6.2525876029616 15.046141323385 2.05564741575175e-06 0.000463145424131284 5.82432283077216 MAP2K6 ENSG00000108984
ENSG00000196188 -0.808661178348568 5.54157420584543 -14.9256546207523 2.16644586964571e-06 0.000481281017818113 5.77248616098867 CTSE ENSG00000196188
ENSG00000090339 -0.826214205044805 9.02683159538446 -14.9134702747264 2.17802645024515e-06 0.000481281017818113 5.76721597209018 ICAM1 ENSG00000090339
ENSG00000180263 -0.874107211947273 7.73604803268815 -14.7110087193923 2.38122404783636e-06 0.000518504942595491 5.67887703859381 FGD6 ENSG00000180263
ENSG00000107201 -0.981722545457161 6.9904409425571 -14.6949184168823 2.39828315308478e-06 0.000518504942595491 5.67179384688306 DDX58 ENSG00000107201
ENSG00000011422 -0.944816147999378 9.01554770966444 -14.665688652702 2.42963216968842e-06 0.000518504942595491 5.6589026578946 PLAUR ENSG00000011422
ENSG00000151014 -0.907483861489102 6.70324744330273 -14.6591289244218 2.43673181325065e-06 0.000518504942595491 5.65600539577142 NOCT ENSG00000151014
ENSG00000135373 -0.918215598561565 7.89923672017511 -14.6169655520421 2.4829367782873e-06 0.000523489633961655 5.63734581347552 EHF ENSG00000135373
ENSG00000114423 0.90346696907941 7.50626198661223 14.4607530040174 2.66308811253389e-06 0.000553949202784613 5.56764891164658 CBLB ENSG00000114423
ENSG00000100311 -1.09522100784402 5.49648491008409 -14.4498952966415 2.67615603517943e-06 0.000553949202784613 5.56277124965706 PDGFB ENSG00000100311
ENSG00000176046 1.05934443112008 7.66220933224846 14.4304677294302 2.69972197519153e-06 0.000553949202784613 5.55403282287118 NUPR1 ENSG00000176046
ENSG00000146232 -0.850214085851461 6.15519276728831 -14.4107602127424 2.72387059365548e-06 0.000553958142591121 5.54515418075175 NFKBIE ENSG00000146232
ENSG00000067082 -0.887147401119611 8.54882270383763 -14.375628661814 2.76753513792114e-06 0.000557901096531278 5.5292908784582 KLF6 ENSG00000067082
ENSG00000200890 1.96086924918005 7.00551381532824 14.3051073124556 2.85762678220391e-06 0.000571053226798505 5.49730846203351 RNA5SP99 ENSG00000200890
ENSG00000129194 -0.816538947713646 7.79600390252983 -14.252897268092 2.92649114768599e-06 0.000575117108820876 5.4735100050757 SOX15 ENSG00000129194
ENSG00000135074 -0.923554661951856 8.56303046488468 -14.2408733380894 2.94261853084595e-06 0.000575117108820876 5.46801464095362 ADAM19 ENSG00000135074
ENSG00000117228 -1.59651231548006 2.85977504056416 -14.2116502126604 2.98224069914364e-06 0.000575117108820876 5.45463576236149 GBP1 ENSG00000117228
ENSG00000079257 0.982093911747991 7.20294922455239 14.2014094117165 2.99626995573036e-06 0.000575117108820876 5.44993965358472 LXN ENSG00000079257
ENSG00000231131 -0.933673051414626 8.72005411507533 -14.1964495412668 3.0030918175234e-06 0.000575117108820876 5.44766377723508 LINC01468 ENSG00000231131
ENSG00000120217 -2.78662137854311 4.88015323990713 -14.1597839675348 3.05407731516787e-06 0.000580047527106388 5.43081035485814 CD274 ENSG00000120217
ENSG00000186594 -1.23563018852526 5.86868141761416 -14.1414041497203 3.08000792364145e-06 0.000580177558141018 5.42234266918439 MIR22HG ENSG00000186594
ENSG00000173846 -0.851153171073863 6.91257785983207 -14.0605035864335 3.19718163976153e-06 0.000595171045439755 5.3849168118704 PLK3 ENSG00000173846
ENSG00000148798 -0.918348860652908 9.03823875702762 -14.0509174156713 3.21140114157476e-06 0.000595171045439755 5.38046533993095 INA ENSG00000148798
ENSG00000198768 1.2870857497289 4.71966327017866 14.0194224686447 3.25863092537222e-06 0.000599092778367832 5.36581509904212 APCDD1L ENSG00000198768
ENSG00000157570 1.05347751680835 6.71993480593237 13.9938303467896 3.29759497227917e-06 0.000599321631222419 5.3538821803845 TSPAN18 ENSG00000157570
ENSG00000143036 -0.815174512245074 6.15094259965565 -13.9844345517791 3.31203373070133e-06 0.000599321631222419 5.34949475577521 SLC44A3 ENSG00000143036
ENSG00000112972 -0.88521355907929 5.83817345678143 -13.9439771312577 3.37503810372758e-06 0.000605951177045028 5.33056341598455 HMGCS1 ENSG00000112972
ENSG00000200873 1.89134652290156 6.04753488613159 13.8862506152013 3.46732589738152e-06 0.000613366266749576 5.30343982767398 RNA5SP399 ENSG00000200873
ENSG00000029153 -0.86472811770501 8.61574996305401 -13.8847771269451 3.46971910175557e-06 0.000613366266749576 5.30274576649818 ARNTL2 ENSG00000029153
ENSG00000025293 0.843196449758016 5.86255062683584 13.8218075706199 3.57378198401345e-06 0.000623586030213821 5.27300450522973 PHF20 ENSG00000025293
ENSG00000134830 1.22568632125835 4.29811883387241 13.8170428330279 3.58180044333251e-06 0.000623586030213821 5.27074764001894 C5AR2 ENSG00000134830
ENSG00000138134 -0.789675980917976 6.4539804647485 -13.7866829206143 3.63337870346319e-06 0.000623769367848492 5.25634605597717 STAMBPL1 ENSG00000138134
ENSG00000143367 -1.0009087645116 6.14785041103113 -13.7844887593061 3.63713917112823e-06 0.000623769367848492 5.25530379995762 TUFT1 ENSG00000143367
ENSG00000136869 -0.94048737758853 6.39419461910155 -13.7508313788984 3.69538487770799e-06 0.000629063999071166 5.23929187664852 TLR4 ENSG00000136869
ENSG00000210196 -1.01281155547424 8.90907211842473 -13.7229353158105 3.74447040802096e-06 0.000632732900343601 5.22598625059761 MT-TP ENSG00000210196
ENSG00000147100 -0.934376736966345 6.19677414445776 -13.6887110562412 3.80571361823922e-06 0.00063838762526099 5.20961930717421 SLC16A2 ENSG00000147100
ENSG00000057294 -0.8876645606927 7.91074487110909 -13.6490056510253 3.87820675745304e-06 0.00064065201063431 5.19057158693373 PKP2 ENSG00000057294
ENSG00000050344 -1.2897820263436 5.59083601305588 -13.6419481326018 3.8912569734898e-06 0.00064065201063431 5.18717919344965 NFE2L3 ENSG00000050344
ENSG00000126351 0.983304773079209 6.78858978945696 13.623602807342 3.92541551087437e-06 0.00064065201063431 5.17835148899874 THRA ENSG00000126351
ENSG00000198729 -1.0316286422925 5.75409500395712 -13.6207690228637 3.93072248811791e-06 0.00064065201063431 5.1769866557856 PPP1R14C ENSG00000198729
ENSG00000075643 0.811278936977852 9.2268661111787 13.6047880654235 3.96080504364354e-06 0.000641008878225157 5.16928360761108 MOCOS ENSG00000075643
ENSG00000136153 -0.817617667581204 7.05061671970515 -13.5336798201866 4.09789391386692e-06 0.00065855734289913 5.13488121913448 LMO7 ENSG00000136153
ENSG00000105426 0.850160474000033 7.62019897042387 13.4781767520674 4.20867773219543e-06 0.000664123043791997 5.10788345661332 PTPRS ENSG00000105426
ENSG00000166289 -0.758780188367197 7.26710868310689 -13.4761324742928 4.21282307341608e-06 0.000664123043791997 5.10688663655605 PLEKHF1 ENSG00000166289
ENSG00000148175 1.15442326988261 5.0334631409221 13.4729808489738 4.21922302744143e-06 0.000664123043791997 5.10534951641887 STOM ENSG00000148175
ENSG00000171843 0.801815625952958 6.44900174693697 13.3851437904009 4.40214921283742e-06 0.000685591023862376 5.0623422619912 MLLT3 ENSG00000171843
ENSG00000140937 -1.05423197686859 6.57527937554684 -13.3762361398291 4.42120159718798e-06 0.000685591023862376 5.05796275659982 CDH11 ENSG00000140937
ENSG00000172296 0.798842959038973 9.24705640225232 13.3547769931816 4.46748883890906e-06 0.000685591023862376 5.04739847529363 SPTLC3 ENSG00000172296
ENSG00000164465 0.76102330998207 8.07283909973031 13.3513452053041 4.47494249942807e-06 0.000685591023862376 5.04570721023529 DCBLD1 ENSG00000164465
ENSG00000007944 0.834829720917047 6.91908334856541 13.2881943222419 4.61467577027563e-06 0.00070135645850835 5.0144958065821 MYLIP ENSG00000007944
ENSG00000205771 0.971920771743418 5.25829842158477 13.2774764224334 4.63888349911967e-06 0.00070135645850835 5.00918179486667 CATSPER2P1 ENSG00000205771
ENSG00000166016 -0.876783789575921 7.53919192167034 -13.2505595530838 4.70032201446143e-06 0.000706000654995673 4.99581457135926 ABTB2 ENSG00000166016
ENSG00000165140 0.797727478975552 7.81451976779665 13.2315743101492 4.74421645600555e-06 0.000707966482957556 4.98636761743471 FBP1 ENSG00000165140
ENSG00000153823 1.27005990849307 6.67642949168677 13.2127891207174 4.78811061351555e-06 0.000709906903285166 4.97700496971653 PID1 ENSG00000153823
ENSG00000186377 0.859242139125301 6.38286025126253 13.1819169023699 4.86126105031953e-06 0.000713114323397996 4.96158505369276 CYP4X1 ENSG00000186377
ENSG00000214944 -0.811524262002743 6.29668809437683 -13.1775108531353 4.87180491595167e-06 0.000713114323397996 4.95938098420775 ARHGEF28 ENSG00000214944
ENSG00000096060 0.745937792476704 9.59421733669043 13.1560966209129 4.92342418696099e-06 0.000716108931902219 4.94865682337978 FKBP5 ENSG00000096060
ENSG00000172201 0.857321547525215 6.70888497380089 13.1389731208486 4.96515113548122e-06 0.000717636089588012 4.94006713602375 ID4 ENSG00000172201
ENSG00000259687 0.949602352204461 4.79075003969219 13.098083405935 5.06643917806669e-06 0.000726695584681192 4.91950395975003 LINC01220 ENSG00000259687
ENSG00000183347 -1.98790906894925 3.38227541977056 -13.0882794068295 5.09107476322492e-06 0.000726695584681192 4.91456274762787 GBP6 ENSG00000183347
ENSG00000113070 -1.28949841114965 5.65080997311919 -13.0668239204122 5.1454680050293e-06 0.000728679639188921 4.90373451173194 HBEGF ENSG00000113070
ENSG00000138764 0.740658421668153 5.48222908010052 13.0578597174242 5.16839046115462e-06 0.000728679639188921 4.89920444577886 CCNG2 ENSG00000138764
ENSG00000101977 0.943269286995441 6.94939140088834 13.0223196804267 5.26042734260472e-06 0.000737133419270727 4.88120949126905 MCF2 ENSG00000101977
ENSG00000198732 1.11945721872625 7.90084775272684 12.9624060003048 5.41986204999743e-06 0.000750633112644306 4.85074715719351 SMOC1 ENSG00000198732
ENSG00000186197 -1.07948783581753 6.34752622675029 -12.9510493448561 5.45070238413134e-06 0.000750633112644306 4.84495505666558 EDARADD ENSG00000186197
ENSG00000138642 -0.798952794973247 6.79030864322664 -12.9390773678355 5.4834312742597e-06 0.000750633112644306 4.83884291276496 HERC6 ENSG00000138642
ENSG00000134757 0.758541042018464 8.95522326670178 12.9376244848917 5.48741842932176e-06 0.000750633112644306 4.83810072673327 DSG3 ENSG00000134757
ENSG00000117069 -1.25185548012798 5.39812707281506 -12.9009637030507 5.589132999444e-06 0.000760022872545695 4.81934184148658 ST6GALNAC5 ENSG00000117069
ENSG00000147614 1.20260485323707 6.30544272999127 12.8804624128538 5.64695292105888e-06 0.000761617443833351 4.80882533366257 ATP6V0D2 ENSG00000147614
ENSG00000116962 0.913941306338744 6.82673568171171 12.8610297880433 5.7023913541496e-06 0.000761617443833351 4.79883958238667 NID1 ENSG00000116962
ENSG00000136999 1.01235304590777 7.51331399169551 12.8530403891659 5.72536435184792e-06 0.000761617443833351 4.79472917531217 NOV ENSG00000136999
ENSG00000059378 -0.923805321740382 6.80357757924293 -12.8482542283853 5.73917734964034e-06 0.000761617443833351 4.79226540013335 PARP12 ENSG00000059378
ENSG00000181274 0.784768546381287 7.54694660306303 12.8388032642643 5.76656521591763e-06 0.000761617443833351 4.78739728461482 FRAT2 ENSG00000181274
ENSG00000230937 -0.803562299663887 7.6233569498354 -12.8230123429772 5.81265986149322e-06 0.00076331849301129 4.77925450171337 MIR205HG ENSG00000230937
ENSG00000064763 -0.846921968078828 5.39242739647107 -12.7961700585096 5.89198468844039e-06 0.000769339205255958 4.76538703101868 FAR2 ENSG00000064763
ENSG00000167601 -0.735547971202471 8.55706581552763 -12.7808148102598 5.93791930842737e-06 0.000770956630660844 4.75743937171042 AXL ENSG00000167601
ENSG00000117525 -0.750437569056251 10.8865336684955 -12.7060866251504 6.16739635390071e-06 0.000796252447241529 4.71860750474722 F3 ENSG00000117525
ENSG00000115112 0.889210155394227 8.31656838996122 12.6231314701446 6.43410518846394e-06 0.000823025534135872 4.67519980957245 TFCP2L1 ENSG00000115112
ENSG00000128567 -0.786075605973867 6.59255731625697 -12.6194042679132 6.44639468014695e-06 0.000823025534135872 4.67324200674564 PODXL ENSG00000128567
ENSG00000197989 -0.74476481207666 7.82040809250254 -12.5970392383938 6.52070397114746e-06 0.000827913248402983 4.66148065916849 SNHG12 ENSG00000197989
