logFC AveExpr t P.Value adj.P.Val B gene_symbol Probe_ID
ENSG00000186847 3.09148594028919 6.22065815944365 27.6756344061067 5.0308273251113e-08 3.20770080438857e-05 9.43187994337248 KRT14 ENSG00000186847
ENSG00000176485 -2.5811146333149 7.16596494409167 -27.6033736096419 5.11694360919973e-08 3.20770080438857e-05 9.41679037593788 PLA2G16 ENSG00000176485
ENSG00000150907 1.59725189740444 7.4000072148771 27.536808855099 5.1977770055028e-08 3.20770080438857e-05 9.40284003759269 FOXO1 ENSG00000150907
ENSG00000135678 2.08291843073455 7.92471074728387 27.4622449015958 5.29007631806796e-08 3.20770080438857e-05 9.38715578652122 CPM ENSG00000135678
ENSG00000162892 -2.91023414764654 5.66958968096433 -27.4510780047576 5.30406120563794e-08 3.20770080438857e-05 9.38480162360842 IL24 ENSG00000162892
ENSG00000188641 1.49917045306048 7.69507309579168 27.0391125801343 5.85103001605066e-08 3.44775694356052e-05 9.29698594011651 DPYD ENSG00000188641
ENSG00000174343 2.48855909765099 4.72665602754505 26.8876982155661 6.06819028820947e-08 3.48632702533355e-05 9.26423054433006 CHRNA9 ENSG00000174343
ENSG00000166016 -1.50508493533244 7.22504134879208 -26.053077974942 7.44568805952319e-08 4.06451032834837e-05 9.07889536875815 ABTB2 ENSG00000166016
ENSG00000137628 1.41623164383952 7.05784042589219 25.918204955401 7.70059574757732e-08 4.06451032834837e-05 9.04816504660658 DDX60 ENSG00000137628
ENSG00000113231 1.91432478667974 6.2408381126468 25.8823002842763 7.77013916681562e-08 4.06451032834837e-05 9.0399468021983 PDE8B ENSG00000113231
ENSG00000133985 -1.89999556894245 5.39545333082157 -25.8074621337771 7.9174303758988e-08 4.06451032834837e-05 9.02276606151465 TTC9 ENSG00000133985
ENSG00000165140 -1.50813584519439 6.66158810571168 -25.7866917061198 7.95887754125916e-08 4.06451032834837e-05 9.01798549781417 FBP1 ENSG00000165140
ENSG00000090530 2.33705239385192 6.70183318799118 25.6033888016622 8.33569321836345e-08 4.08142483111051e-05 8.97556368165037 P3H2 ENSG00000090530
ENSG00000117009 -1.82076545721766 5.10736473646618 -25.597943015113 8.34719842749201e-08 4.08142483111051e-05 8.97429694236074 KMO ENSG00000117009
ENSG00000198732 1.8115204029998 8.24687934486362 25.2412941317885 9.14209644386312e-08 4.37696913284205e-05 8.8905196513763 SMOC1 ENSG00000198732
ENSG00000122861 -1.6425583297176 8.39139364163892 -25.0767087485468 9.53809669042313e-08 4.47336734780845e-05 8.8513081126947 PLAU ENSG00000122861
ENSG00000145632 -1.52793244050644 6.72073108986905 -24.7965220306959 1.02585809003278e-07 4.71504895340866e-05 8.78373982613584 PLK2 ENSG00000145632
ENSG00000128342 -1.72220265014344 6.47355926310859 -24.6486349770731 1.06640329088514e-07 4.75949639754163e-05 8.74765577710545 LIF ENSG00000128342
ENSG00000182197 -1.39873654759666 9.27785265273923 -24.6112266555303 1.07694970920397e-07 4.75949639754163e-05 8.73848167002021 EXT1 ENSG00000182197
ENSG00000126709 1.59300363609679 9.2502848998881 24.5206368467756 1.10299078442351e-07 4.7826096635541e-05 8.7161867471776 IFI6 ENSG00000126709
ENSG00000118503 -1.40967220166818 7.63177529094373 -24.3600743291329 1.15094876497407e-07 4.82029693133307e-05 8.676396071838 TNFAIP3 ENSG00000118503
ENSG00000182326 1.77599273738327 4.75581365392216 24.3349334346771 1.15867343556788e-07 4.82029693133307e-05 8.67013359543234 C1S ENSG00000182326
ENSG00000169439 2.007200581141 5.55917521672086 24.2227778402863 1.19386910172523e-07 4.82029693133307e-05 8.64208966252506 SDC2 ENSG00000169439
ENSG00000178172 1.79031464653419 9.67287163414347 24.2042336986531 1.19980629745566e-07 4.82029693133307e-05 8.63743596284544 SPINK6 ENSG00000178172
ENSG00000164465 1.3338476116612 8.35925125056988 24.1524756839409 1.21655812200217e-07 4.82029693133307e-05 8.62442176873161 DCBLD1 ENSG00000164465
ENSG00000132530 1.31391399339746 7.03964893422443 23.9850525332344 1.2726193657682e-07 4.95696027876595e-05 8.58206676557461 XAF1 ENSG00000132530
ENSG00000128510 -1.30163612996007 6.90327420960606 -23.8713596919961 1.31238587276335e-07 4.99740845605405e-05 8.55307824124616 CPA4 ENSG00000128510
ENSG00000171408 2.37323801333914 4.99346831507589 23.831970442124 1.32649543457333e-07 4.99740845605405e-05 8.54299202223265 PDE7B ENSG00000171408
ENSG00000205002 1.86294625731103 7.65634968147071 23.6112564494423 1.40886420044031e-07 5.10539072648267e-05 8.48606093583225 AARD ENSG00000205002
ENSG00000137965 1.4708296867038 7.01531956744209 23.6045324565909 1.41146446720335e-07 5.10539072648267e-05 8.4843154426602 IFI44 ENSG00000137965
ENSG00000166033 1.27771980470436 10.4196713810304 23.5325645347647 1.43964437474452e-07 5.10539072648267e-05 8.46559172325301 HTRA1 ENSG00000166033
ENSG00000206538 -1.69961061894016 6.79679869037914 -23.4477933190133 1.47367219461068e-07 5.10539072648267e-05 8.44343935953787 VGLL3 ENSG00000206538
ENSG00000116962 1.61397050527686 7.17675028118077 23.4211800071417 1.48454530943504e-07 5.10539072648267e-05 8.43646289539001 NID1 ENSG00000116962
ENSG00000131711 -1.27255849824914 5.3911602851398 -23.4116723859091 1.48845210684626e-07 5.10539072648267e-05 8.43396800545933 MAP1B ENSG00000131711
ENSG00000141639 2.16542988007234 5.42367183972396 23.1710094829336 1.59139892258528e-07 5.32240913834717e-05 8.37036649414953 MAPK4 ENSG00000141639
ENSG00000181458 1.51792253974729 7.66102853203952 23.1388323978051 1.60577497229931e-07 5.32240913834717e-05 8.36179684581426 TMEM45A ENSG00000181458
ENSG00000215808 1.53183390330738 7.49573453910307 23.0863718154463 1.62953507901228e-07 5.32240913834717e-05 8.34779146798851 LINC01139 ENSG00000215808
ENSG00000138685 1.57205518509204 7.34724757651007 23.0540772476133 1.64436294688068e-07 5.32240913834717e-05 8.33914897938424 FGF2 ENSG00000138685
ENSG00000175592 -1.35732780644681 10.2226723146973 -22.8754095139203 1.72925896045888e-07 5.51945835698689e-05 8.29104616649438 FOSL1 ENSG00000175592
ENSG00000183098 1.96371131283274 7.1113555829025 22.770607981721 1.78140121739796e-07 5.59792674749965e-05 8.26260085228458 GPC6 ENSG00000183098
ENSG00000117114 1.39999474880165 6.1349631147406 22.7213455016797 1.80653481800247e-07 5.59792674749965e-05 8.24917082281624 ADGRL2 ENSG00000117114
ENSG00000115008 -1.48406595384476 7.48565330452766 -22.6244418750304 1.85717573913298e-07 5.59792674749965e-05 8.2226416001162 IL1A ENSG00000115008
ENSG00000134955 -1.97212096342485 5.07381933304518 -22.6040890230138 1.86801850103539e-07 5.59792674749965e-05 8.21705080068626 SLC37A2 ENSG00000134955
ENSG00000147614 -2.03586735669699 4.68620662502424 -22.5898677952369 1.8756379598689e-07 5.59792674749965e-05 8.21314042897017 ATP6V0D2 ENSG00000147614
ENSG00000050405 -1.24450340473771 7.7774114721117 -22.4674660046273 1.94271867212385e-07 5.72379715436901e-05 8.17935105546186 LIMA1 ENSG00000050405
ENSG00000232677 -1.48058861485808 6.64491503578536 -22.3082987322219 2.03412054871223e-07 5.91723092784251e-05 8.13505343104241 LINC00665 ENSG00000232677
ENSG00000078401 -1.5796816377095 5.98081732976438 -22.13765263499 2.13766003396763e-07 6.14069565507627e-05 8.08710464758752 EDN1 ENSG00000078401
ENSG00000143036 -1.37362794822914 5.87171588166362 -21.8748005159453 2.30925000183156e-07 6.35143298593142e-05 8.01230799306108 SLC44A3 ENSG00000143036
ENSG00000075223 1.33269030721918 6.98713907293948 21.8643345536016 2.31640362750915e-07 6.35143298593142e-05 8.00930594353349 SEMA3C ENSG00000075223
ENSG00000171954 2.2510258199511 4.31556920577807 21.8581144303143 2.32066724902544e-07 6.35143298593142e-05 8.0075208944991 CYP4F22 ENSG00000171954
ENSG00000170175 -1.55832749013772 6.21841762039595 -21.8567967702827 2.32157160618876e-07 6.35143298593142e-05 8.00714266924173 CHRNB1 ENSG00000170175
ENSG00000103534 -1.31021846287134 5.52993414950173 -21.7945632139658 2.36475041056321e-07 6.39345049237096e-05 7.98924560241707 TMC5 ENSG00000103534
ENSG00000148798 -2.25437164104968 8.37022736682924 -21.7492672994099 2.39675915718945e-07 6.40464211527568e-05 7.97617824756753 INA ENSG00000148798
ENSG00000145349 1.15233908158362 4.87459099873471 21.6967878530701 2.43446966558286e-07 6.43063763043216e-05 7.96099492774317 CAMK2D ENSG00000145349
ENSG00000181634 -1.57757091164546 6.9985083460604 -21.5622167672595 2.53433132775855e-07 6.61834866400218e-05 7.92184563031914 TNFSF15 ENSG00000181634
ENSG00000144730 -1.12515188542872 5.21295306019801 -21.4861512489894 2.59286011667687e-07 6.65031853198475e-05 7.89957867053092 IL17RD ENSG00000144730
ENSG00000178150 -1.29323634648336 8.66446743829355 -21.4713230865349 2.60445005821604e-07 6.65031853198475e-05 7.89522627705381 ZNF114 ENSG00000178150
ENSG00000108244 -2.03878089184498 5.02956167482779 -21.2960419961492 2.74607066736752e-07 6.93488461612891e-05 7.84348626322477 KRT23 ENSG00000108244
ENSG00000188112 -1.16945185170686 6.78981462074199 -21.2154205944289 2.81417247294203e-07 7.02961930442181e-05 7.8195065375556 C6orf132 ENSG00000188112
ENSG00000112769 -1.58477278508745 6.34669545642513 -21.0924522822681 2.92182397295049e-07 7.22004695939519e-05 7.78270847997234 LAMA4 ENSG00000112769
ENSG00000231290 1.67869707503608 5.01258519932398 21.0550175254148 2.95553156886525e-07 7.22564584937151e-05 7.77145237689897 APCDD1L-AS1 ENSG00000231290
ENSG00000133019 1.23598020539401 3.81841054688122 20.7434625154591 3.25411619624362e-07 7.8718783479868e-05 7.67678431465315 CHRM3 ENSG00000133019
ENSG00000142910 -1.43823675833967 8.95970402899001 -20.7054725236845 3.29284630877116e-07 7.88259385644478e-05 7.66511879088502 TINAGL1 ENSG00000142910
ENSG00000168528 -1.06050713873364 9.09529861532334 -20.6507476561131 3.34957361100675e-07 7.93572692314907e-05 7.64826734556355 SERINC2 ENSG00000168528
ENSG00000187957 1.21212414893712 7.76478604006741 20.5736034629627 3.4314615681552e-07 8.04677737732394e-05 7.62441726094782 DNER ENSG00000187957
ENSG00000153993 -1.44186995947223 4.29098866260378 -20.5254248614652 3.48377113603087e-07 8.08692368455813e-05 7.60946553519642 SEMA3D ENSG00000153993
ENSG00000104447 1.08117139730404 7.89650248186681 20.3309407305378 3.70447194669096e-07 8.5132469806905e-05 7.54866192329033 TRPS1 ENSG00000104447
ENSG00000029153 -1.16261284106226 8.46680760137538 -20.2859127732953 3.7578376552893e-07 8.55038288675281e-05 7.53448122591029 ARNTL2 ENSG00000029153
ENSG00000125538 -1.62756950873009 3.53402652258364 -20.1513146455307 3.92271149090808e-07 8.83802282083907e-05 7.49185831506811 IL1B ENSG00000125538
ENSG00000157551 1.3146498243489 7.52550987181261 19.981380258508 4.14289752823359e-07 9.24348816469283e-05 7.43753985364989 KCNJ15 ENSG00000157551
ENSG00000197822 -1.70116324018216 7.83234013622853 -19.9272838228938 4.21595142323823e-07 9.31603650552286e-05 7.42012855979342 OCLN ENSG00000197822
ENSG00000150593 1.19620944655106 7.58737380389715 19.8662608897987 4.30014472842362e-07 9.41158342894317e-05 7.4004179401183 PDCD4 ENSG00000150593
ENSG00000218336 1.69111918885218 7.13561902772184 19.7775189617682 4.4260584084809e-07 9.5957781401226e-05 7.37162076015411 TENM3 ENSG00000218336
ENSG00000175315 -1.40700579756101 6.7214012639946 -19.7194808295325 4.51070184715072e-07 9.68789150928699e-05 7.35270117176812 CST6 ENSG00000175315
ENSG00000108984 1.37785189349201 6.28811170131821 19.6804683407509 4.56864501665669e-07 9.72148436368402e-05 7.33994525567627 MAP2K6 ENSG00000108984
ENSG00000157214 1.33932205309833 6.93204905279342 19.5974356971709 4.69484368359211e-07 9.89836721950736e-05 7.31269269176062 STEAP2 ENSG00000157214
ENSG00000129514 -1.19369357323803 5.00447417038893 -19.5216977493305 4.81346410577377e-07 0.000100551894404677 7.28771094381001 FOXA1 ENSG00000129514
ENSG00000140450 -1.08449692645253 6.42247323943882 -19.4817763864289 4.87737472153801e-07 0.000100551894404677 7.27449542314739 ARRDC4 ENSG00000140450
ENSG00000128641 -0.984660822280729 9.1120125498352 -19.4485991491712 4.93123220663023e-07 0.000100551894404677 7.26348731245854 MYO1B ENSG00000128641
ENSG00000137868 -1.35915398526503 6.42355348161256 -19.4406469592787 4.94424266469192e-07 0.000100551894404677 7.26084539774429 STRA6 ENSG00000137868
ENSG00000085276 -1.58862561034917 3.49106932324764 -19.4099776933571 4.99479143165803e-07 0.000100645410960576 7.25064396178188 MECOM ENSG00000085276
ENSG00000076706 1.37211664997349 5.63268061897761 19.3723863250871 5.05756224817423e-07 0.000100645410960576 7.23811323850794 MCAM ENSG00000076706
ENSG00000111962 1.47882302773579 6.02679963812551 19.3285431061477 5.13192232191776e-07 0.000100645410960576 7.2234610916732 UST ENSG00000111962
ENSG00000106546 -1.45188545700172 8.62089621130519 -19.3187200724398 5.14875464456452e-07 0.000100645410960576 7.22017274931533 AHR ENSG00000106546
ENSG00000091490 1.20976994642971 7.30366157775445 19.3076405920693 5.16781623660761e-07 0.000100645410960576 7.21646136139335 SEL1L3 ENSG00000091490
ENSG00000214510 3.53158232444448 5.27998964360774 19.1521521465542 5.44407719092701e-07 0.000105134737751843 7.16410174273017 SPINK13 ENSG00000214510
ENSG00000111341 1.61187670915765 6.08248341220042 19.0107533133247 5.71014389714991e-07 0.000108559430546869 7.1160377466037 MGP ENSG00000111341
ENSG00000153944 1.0353823369213 6.43901308669197 19.0077827542567 5.71589186552856e-07 0.000108559430546869 7.11502337066628 MSI2 ENSG00000153944
ENSG00000065308 -1.12488606005596 8.51501653071803 -18.961301111268 5.80670553523586e-07 0.00010938024582398 7.099126020763 TRAM2 ENSG00000065308
ENSG00000091986 -1.67872077166084 5.43646727601664 -18.7631936104612 6.21284337568293e-07 0.000116079149281764 7.03084020034106 CCDC80 ENSG00000091986
ENSG00000113494 1.87531167471859 3.95777679407001 18.6986598766645 6.35213146614272e-07 0.000117724462276956 7.0084086692752 PRLR ENSG00000113494
ENSG00000166535 -1.34525195784161 5.24740892057165 -18.6722060082657 6.41026455027528e-07 0.000117851431703901 6.99918661494327 A2ML1 ENSG00000166535
ENSG00000165521 -1.01400629758426 4.45047528522402 -18.5796301400302 6.6185757727543e-07 0.000119897708388839 6.96679019029241 EML5 ENSG00000165521
ENSG00000137033 -3.68600497258389 5.78420381780327 -18.5620789688106 6.65894130484428e-07 0.000119897708388839 6.96062646827537 IL33 ENSG00000137033
ENSG00000186831 1.64460260448677 7.58650267862789 18.5361072117294 6.71919386898202e-07 0.000119897708388839 6.9514927604071 KRT17P2 ENSG00000186831
ENSG00000047936 1.92982441902629 5.50183995798648 18.5313674400575 6.73025733525969e-07 0.000119897708388839 6.94982423438656 ROS1 ENSG00000047936
ENSG00000164171 -1.09578473170656 8.75947169842422 -18.4570473064585 6.90650365299926e-07 0.000122091046499674 6.92359472317491 ITGA2 ENSG00000164171
ENSG00000115919 0.987090116760609 9.81666215580196 18.356869888734 7.15253676398488e-07 0.000124868767434787 6.88803948745563 KYNU ENSG00000115919
ENSG00000099250 -1.04322390377145 7.90783306599852 -18.3489928409233 7.17230638413991e-07 0.000124868767434787 6.88523394816009 NRP1 ENSG00000099250
ENSG00000124575 1.30286558185203 7.92211430389275 18.2827409394789 7.34109456907056e-07 0.000126137430084049 6.86158040379317 HIST1H1D ENSG00000124575
ENSG00000137440 1.24767838331048 7.26735513982893 18.2715522174409 7.37004853302503e-07 0.000126137430084049 6.85757570000784 FGFBP1 ENSG00000137440
ENSG00000183722 -0.967960804429903 8.03150067585879 -18.2562578011395 7.40983989441129e-07 0.000126137430084049 6.85209675714176 LHFP ENSG00000183722
ENSG00000113916 1.19482455585745 6.97219166266288 18.1220425471264 7.76983029701087e-07 0.000131288067721176 6.80378176535006 BCL6 ENSG00000113916
ENSG00000172818 -1.0165872227871 6.09256722403817 -18.1015065589296 7.82666780288111e-07 0.000131288067721176 6.79635179088874 OVOL1 ENSG00000172818
ENSG00000116717 -0.988104493771934 8.74705070079168 -18.0132847192353 8.07634305542388e-07 0.000133110072724611 6.76431907345233 GADD45A ENSG00000116717
ENSG00000038427 1.47984942972325 4.55677037278204 17.9822373156921 8.16638012711301e-07 0.000133110072724611 6.75300185208829 VCAN ENSG00000038427
ENSG00000170989 -1.30585973757367 6.39776214865091 -17.9758182381482 8.18513908043967e-07 0.000133110072724611 6.75065912863655 S1PR1 ENSG00000170989
ENSG00000172296 0.995208839601142 9.3452393425334 17.9690841839122 8.20487180419386e-07 0.000133110072724611 6.74820038892034 SPTLC3 ENSG00000172296
ENSG00000188177 1.56333653339498 6.11643453650063 17.962270145143 8.22489462029275e-07 0.000133110072724611 6.74571133809478 ZC3H6 ENSG00000188177
ENSG00000159403 1.24233935197746 5.17177867951003 17.9293471392791 8.32243299507091e-07 0.000133746736125682 6.73366941817094 C1R ENSG00000159403
ENSG00000164283 -2.09528569885108 4.20795841421421 -17.8077798933183 8.69429820196604e-07 0.000138752546513459 6.6889781854946 ESM1 ENSG00000164283
ENSG00000162496 -2.13518508208521 5.5490413079639 -17.7525068306479 8.86967020414767e-07 0.000139793417905728 6.66853953289668 DHRS3 ENSG00000162496
ENSG00000100311 -1.42424700809144 5.33197190996038 -17.7489233548999 8.88117967635709e-07 0.000139793417905728 6.66721186937317 PDGFB ENSG00000100311
ENSG00000168389 1.09386313031752 6.72287303908691 17.6789300083991 9.10946669293502e-07 0.000142354791402477 6.64121634007029 MFSD2A ENSG00000168389
ENSG00000118849 -2.20178905061364 6.12861917496292 -17.6506973033502 9.20345397911504e-07 0.000142354791402477 6.63069652490682 RARRES1 ENSG00000118849
ENSG00000133401 0.972950543943998 5.31799540395275 17.6283641043047 9.27859219270268e-07 0.000142354791402477 6.62236095172524 PDZD2 ENSG00000133401
ENSG00000141441 1.38359204249557 6.63345903107217 17.618999464759 9.31030851180941e-07 0.000142354791402477 6.61886204131869 GAREM1 ENSG00000141441
ENSG00000112541 0.994511604924339 6.14936637614152 17.6060600820355 9.35433720936204e-07 0.000142354791402477 6.61402391466776 PDE10A ENSG00000112541
ENSG00000038295 1.9337619505511 6.72049828171674 17.5881797748434 9.41557299211369e-07 0.000142354791402477 6.60733148701532 TLL1 ENSG00000038295
ENSG00000138074 -1.3059364883833 6.55125333782358 -17.5696538106023 9.47950680610324e-07 0.000142384670530104 6.60038899288467 SLC5A6 ENSG00000138074
ENSG00000164764 2.88830878879511 5.43943837561884 17.5396348958624 9.58416617129789e-07 0.000143021897910777 6.5891213873789 SBSPON ENSG00000164764
ENSG00000052850 1.5331730146741 6.44654268726898 17.4927792492464 9.75019331073891e-07 0.000144081476779728 6.57148898752215 ALX4 ENSG00000052850
ENSG00000138347 -1.36203602692843 6.12293796619792 -17.4843078787065 9.78056236788549e-07 0.000144081476779728 6.56829521019539 MYPN ENSG00000138347
ENSG00000102854 0.978339227990203 8.18167037653723 17.4292643057276 9.98055904840213e-07 0.000146091227701484 6.54749923641125 MSLN ENSG00000102854
ENSG00000019549 -0.963468690700953 10.0113360648306 -17.4015375767907 1.00830808629212e-06 0.000146657772981513 6.53699478992914 SNAI2 ENSG00000019549
ENSG00000154127 -0.985396189061684 7.68757203098484 -17.3828656708813 1.01528041947586e-06 0.000146743140377199 6.52990982348595 UBASH3B ENSG00000154127
ENSG00000156711 -1.46060707384359 6.91826828374484 -17.3372903562922 1.0325329110143e-06 0.000148204344731269 6.5125792020617 MAPK13 ENSG00000156711
ENSG00000147130 1.09330948888942 6.33337448180105 17.3222814694786 1.03828812939969e-06 0.000148204344731269 6.5068602630486 ZMYM3 ENSG00000147130
ENSG00000254894 1.27476702952956 5.02450060827297 17.2247010564731 1.07661813778104e-06 0.000151163589896791 6.46953749865845 NAV2-AS1 ENSG00000254894
ENSG00000158859 1.21284894597102 4.55031839256304 17.2195695531697 1.07867842251655e-06 0.000151163589896791 6.46756799722429 ADAMTS4 ENSG00000158859
ENSG00000139055 -1.19568893890389 5.38912767506566 -17.2193833612472 1.07875326326416e-06 0.000151163589896791 6.46749652285287 ERP27 ENSG00000139055
ENSG00000110944 -1.70116568794088 7.02122597181472 -17.0510838647856 1.14891186655874e-06 0.000160019052153858 6.40252164495424 IL23A ENSG00000110944
ENSG00000100292 -1.12214772550744 5.70011430153889 -17.007121249866 1.16809340813141e-06 0.000161511348919917 6.38542681955496 HMOX1 ENSG00000100292
ENSG00000153093 -1.71285674782534 4.29874897118989 -16.9657101229555 1.18649919396733e-06 0.000161511348919917 6.36927739052469 ACOXL ENSG00000153093
ENSG00000182901 1.57294516470462 5.5892252154286 16.9648881803078 1.18686787916766e-06 0.000161511348919917 6.36895639058982 RGS7 ENSG00000182901
ENSG00000160183 1.70240947959531 6.61203872502873 16.9581137687705 1.18991158685224e-06 0.000161511348919917 6.36631004100925 TMPRSS3 ENSG00000160183
ENSG00000168994 -0.910839612762535 7.56216723439814 -16.9376996353749 1.19913796528206e-06 0.000161511348919917 6.35832810299326 PXDC1 ENSG00000168994
ENSG00000135636 -1.61823452079845 5.25479586388769 -16.9231753747099 1.20575244682016e-06 0.000161511348919917 6.35264235083209 DYSF ENSG00000135636
ENSG00000087494 -2.1230480159319 4.97865365399067 -16.9136293308485 1.21012265041478e-06 0.000161511348919917 6.34890233589562 PTHLH ENSG00000087494
ENSG00000171298 0.908277353818577 7.00499275542266 16.892634274298 1.21979847356538e-06 0.000161511348919917 6.34066818202601 GAA ENSG00000171298
ENSG00000139278 -0.898281246856108 9.21038358954095 -16.8859908738606 1.22287866986056e-06 0.000161511348919917 6.33806021831919 GLIPR1 ENSG00000139278
ENSG00000135905 -1.20273225201776 4.416709590569 -16.8566845031737 1.23657367946807e-06 0.000162386855587747 6.32654145479166 DOCK10 ENSG00000135905
ENSG00000088002 -1.00962934279627 4.60703900630082 -16.8289020243032 1.24971962728882e-06 0.000163180720197297 6.31560034661167 SULT2B1 ENSG00000088002
ENSG00000141448 -1.19361631148025 6.4359835790788 -16.7950021606616 1.26597838442002e-06 0.000164215119631112 6.3022219541279 GATA6 ENSG00000141448
ENSG00000169116 -1.6151334523086 5.08838555680791 -16.7827117900252 1.27193295741429e-06 0.000164215119631112 6.29736395807012 PARM1 ENSG00000169116
ENSG00000120162 -1.48860314066368 5.43070949560886 -16.6523319594987 1.33712439790199e-06 0.000170006243565565 6.24557604863359 MOB3B ENSG00000120162
