logFC AveExpr t P.Value adj.P.Val B gene_symbol Probe_ID
ENSG00000124882 0.823012587026024 8.35463853638556 11.2067423425309 1.67469805066696e-05 0.0128287453007925 3.60382702400548 EREG ENSG00000124882
ENSG00000130513 0.702427944996514 8.60397056135763 10.8843262834741 2.00889975897983e-05 0.0148924275358437 3.4498667315101 GDF15 ENSG00000130513
ENSG00000163082 0.834074939836843 5.96996730183943 10.7523636240692 2.16728773981014e-05 0.0155645123589302 3.38501540907805 SGPP2 ENSG00000163082
ENSG00000260456 -0.750930993627923 3.80246585741279 -10.6554189583797 2.29278512657812e-05 0.0159668166648157 3.33667375493964 C16orf95 ENSG00000260456
ENSG00000169583 -0.803663311217509 7.03453500736953 -10.3263738906247 2.78525409077184e-05 0.017956169893727 3.16804462252827 CLIC3 ENSG00000169583
ENSG00000112715 0.744163853722152 7.03621642118642 10.2978722154216 2.83333498834837e-05 0.017956169893727 3.15309922759785 VEGFA ENSG00000112715
ENSG00000102554 0.671095380379137 8.44980814909138 10.2835526295162 2.85784968556435e-05 0.017956169893727 3.14556968715952 KLF5 ENSG00000102554
ENSG00000255095 1.31535290210522 3.17730738853235 10.2644169604237 2.89098945245158e-05 0.017956169893727 3.13548596752589 OR1D4 ENSG00000255095
ENSG00000114812 1.38657176405837 6.66732106142096 10.2040579932599 2.99844000477682e-05 0.0181334604604674 3.10351517800546 VIPR1 ENSG00000114812
ENSG00000171617 -0.665123364171413 6.31587015546104 -9.86719995774832 3.68907584080259e-05 0.0215270299946951 2.92041026026818 ENC1 ENSG00000171617
ENSG00000107984 -0.72399312260154 9.22104394393822 -9.81682724328287 3.80727303344144e-05 0.0215270299946951 2.89233066442692 DKK1 ENSG00000107984
ENSG00000185499 0.666179367275042 7.89238966575123 9.80294705591131 3.840599755374e-05 0.0215270299946951 2.88456070116597 MUC1 ENSG00000185499
ENSG00000092969 -0.676330081837433 8.83674945749197 -9.74828537781385 3.97512985406302e-05 0.0215537497375819 2.85382374755858 TGFB2 ENSG00000092969
ENSG00000102243 -0.956471588824932 5.61536596109962 -9.70923929524005 4.07453151314542e-05 0.0215537497375819 2.83173208471688 VGLL1 ENSG00000102243
ENSG00000089723 1.13485758854347 6.80902783059529 9.68916716676316 4.12673507877641e-05 0.0215537497375819 2.82033135409137 OTUB2 ENSG00000089723
ENSG00000168016 0.697252579632886 5.43951646985556 9.54597575839651 4.52215722438389e-05 0.0230941544830147 2.73811922605759 TRANK1 ENSG00000168016
ENSG00000125872 -0.618599824498732 6.53658900333496 -9.4824181795417 4.7114366901338e-05 0.023537723168688 2.701126766769 LRRN4 ENSG00000125872
ENSG00000125726 -0.639663561955299 7.64007952913117 -9.41349652107512 4.92700761358504e-05 0.0240909706314464 2.66065856448179 CD70 ENSG00000125726
ENSG00000137628 0.673190948122346 7.57438005253058 9.35525741953729 5.11798902028667e-05 0.024487616540521 2.62617288336517 DDX60 ENSG00000137628
ENSG00000169035 -0.867587587025701 7.51678002570511 -9.32050761284517 5.23597023515412e-05 0.024487616540521 2.60546853790286 KLK7 ENSG00000169035
ENSG00000169248 0.938433970031353 8.55704598319085 9.28749660343228 5.35093599388941e-05 0.024487616540521 2.58571124175256 CXCL11 ENSG00000169248
ENSG00000225383 -0.735076615227871 7.79374458832501 -9.26404825865196 5.43435204545742e-05 0.024487616540521 2.57162435309763 SFTA1P ENSG00000225383
ENSG00000236565 -1.20390846780472 6.43856834935439 -9.16414281969204 5.80682572293622e-05 0.0252382054118821 2.51110814160884 HNRNPA3P5 ENSG00000236565
ENSG00000136244 1.17350071736802 6.27713325022626 9.16059786846412 5.82056867338128e-05 0.0252382054118821 2.5089459548305 IL6 ENSG00000136244
ENSG00000252937 -0.751430187069427 3.16927243995229 -9.02950975901055 6.35585999383713e-05 0.0270488923182169 2.42826511445668 RNU6-1270P ENSG00000252937
ENSG00000125398 -0.741745258016344 7.8413529660489 -8.99801000088881 6.49273464284123e-05 0.0270591067052617 2.408665407809 SOX9 ENSG00000125398
ENSG00000138772 -0.533891516897634 9.49993959258019 -8.92559042110477 6.82038244822617e-05 0.0270591067052617 2.36328826003252 ANXA3 ENSG00000138772
ENSG00000162511 0.840458139994854 7.4818034672667 8.90536953342787 6.91521354765011e-05 0.0270591067052617 2.35053881902792 LAPTM5 ENSG00000162511
ENSG00000059728 0.652290796824103 6.93196124294764 8.90178968889767 6.93215863799904e-05 0.0270591067052617 2.34827807054505 MXD1 ENSG00000059728
ENSG00000022567 0.732587645325987 6.46346690573376 8.89866502386287 6.94698792746374e-05 0.0270591067052617 2.34630388473847 SLC45A4 ENSG00000022567
ENSG00000137331 0.533778780059527 10.0335856494389 8.86770784451001 7.09588168321988e-05 0.0271086168260474 2.32669985181978 IER3 ENSG00000137331
ENSG00000188833 0.768321380587406 5.33632585342676 8.84738273545044 7.19562084499756e-05 0.0271086168260474 2.31378405996813 ENTPD8 ENSG00000188833
ENSG00000212724 -0.76960298515027 4.56482702341959 -8.79067389746625 7.48247731903172e-05 0.0277346469788174 2.27755958634593 KRTAP2-3 ENSG00000212724
ENSG00000162144 0.613454747285423 6.83873966522203 8.76442022546596 7.61968679307859e-05 0.0277949241574189 2.26069484971735 CYB561A3 ENSG00000162144
ENSG00000145284 -0.666465124812283 6.94407249185457 -8.71160706659315 7.90450020870128e-05 0.0282327162022409 2.22658654306343 SCD5 ENSG00000145284
ENSG00000113070 1.04042198665382 5.9113215725833 8.66996436935802 8.13766116234088e-05 0.0282327162022409 2.19951949300487 HBEGF ENSG00000113070
ENSG00000179151 0.542604602759975 7.75978794597179 8.66956143660253 8.13995526162961e-05 0.0282327162022409 2.19925684461325 EDC3 ENSG00000179151
ENSG00000103653 0.566054925105495 7.19846975229647 8.65365478283225 8.23111259540551e-05 0.0282327162022409 2.18887671828828 CSK ENSG00000103653
ENSG00000025708 0.531993620223795 5.15983135102554 8.58500443896459 8.63813774320653e-05 0.0290856079120757 2.14381924115814 TYMP ENSG00000025708
ENSG00000142871 -0.528370685011016 8.75102250912606 -8.56136565848959 8.78357338977242e-05 0.0290856079120757 2.12820653170438 CYR61 ENSG00000142871
ENSG00000079215 -0.70049502189345 7.44588173464265 -8.54920790380312 8.85946022298986e-05 0.0290856079120757 2.12015707294924 SLC1A3 ENSG00000079215
ENSG00000134070 0.672172901118004 7.02661058985273 8.50074190521405 9.16950739255183e-05 0.0296794999138357 2.08793537892411 IRAK2 ENSG00000134070
ENSG00000160471 0.884023597197281 4.5871970295382 8.41743200744434 9.73185481663805e-05 0.0310621882696054 2.03204697818909 COX6B2 ENSG00000160471
ENSG00000104368 0.6360061792306 9.09496330147851 8.3595009439579 0.000101461077100362 0.0319407809978552 1.99280625303662 PLAT ENSG00000104368
ENSG00000111331 0.540841360533446 6.90503151575864 8.32513638921832 0.000104013354548195 0.0323017689307035 1.96938089923226 OAS3 ENSG00000111331
ENSG00000184584 0.625544070713132 5.45112692167846 8.2469480551272 0.00011009811153436 0.0335565455424143 1.91566789824303 TMEM173 ENSG00000184584
ENSG00000106789 0.609324264084982 7.21277827033416 8.23455547931005 0.000111099335411641 0.0335565455424143 1.90710136998286 CORO2A ENSG00000106789
ENSG00000137648 0.87012733769137 5.29703214444443 8.17111533636673 0.000116390300364082 0.0335565455424143 1.86301753835774 TMPRSS4 ENSG00000137648
ENSG00000153234 0.673697159899372 4.61234407270097 8.14877869001829 0.000118321160184505 0.0335565455424143 1.84740394489604 NR4A2 ENSG00000153234
ENSG00000128016 0.540618788010508 7.95061964091593 8.1310518862172 0.000119879547951935 0.0335565455424143 1.83497834544765 ZFP36 ENSG00000128016
ENSG00000251873 1.13300608676149 3.81132451864758 8.1085585345645 0.000121890772086217 0.0335565455424143 1.8191677325641 RNA5SP182 ENSG00000251873
ENSG00000179583 0.72604317664044 5.5711818906528 8.1060836162796 0.000122114404894559 0.0335565455424143 1.81742510254949 CIITA ENSG00000179583
ENSG00000124610 -0.528357837509635 10.9049887607902 -8.08784816972185 0.000123776651446 0.0335565455424143 1.80456681333071 HIST1H1A ENSG00000124610
ENSG00000170558 -0.50812173755442 7.23704183828047 -8.06016131149702 0.000126349999128904 0.0335565455424143 1.78498191740066 CDH2 ENSG00000170558
ENSG00000234076 -0.768765659261082 4.13503128540894 -8.0288045028467 0.000129338405026705 0.0335565455424143 1.76271007867072 TPRG1-AS1 ENSG00000234076
ENSG00000101213 0.628306353354899 5.80333244905304 8.02869410727119 0.000129349067468116 0.0335565455424143 1.76263149669852 PTK6 ENSG00000101213
ENSG00000162496 0.549693511137958 8.5007795043536 8.02498420782988 0.000129707967526513 0.0335565455424143 1.75999000981988 DHRS3 ENSG00000162496
ENSG00000259527 -1.23681349774932 4.82032893369006 -8.01991227166739 0.000130200470921498 0.0335565455424143 1.75637653847203 LINC00052 ENSG00000259527
ENSG00000169710 0.502327620153854 8.02205253176833 7.9935366396095 0.000132796259078647 0.0335565455424143 1.73754431929608 FASN ENSG00000169710
ENSG00000135114 0.600712017796196 7.75698341942124 7.98789660208774 0.000133358955769514 0.0335565455424143 1.73350837260141 OASL ENSG00000135114
ENSG00000185483 -0.679199129160598 6.53752370571423 -7.98731832462456 0.000133416802948336 0.0335565455424143 1.73309438514468 ROR1 ENSG00000185483
ENSG00000105514 0.633905121234199 6.30629748432106 7.97033781858552 0.000135128241864593 0.0335565455424143 1.72092324643218 RAB3D ENSG00000105514
ENSG00000161544 0.699401766640108 6.46750812627337 7.95624549097998 0.000136567601885155 0.0335565455424143 1.71080044470829 CYGB ENSG00000161544
ENSG00000178726 0.823643923424816 7.76535811973832 7.9386762827943 0.000138386618601545 0.0335565455424143 1.69815232678273 THBD ENSG00000178726
ENSG00000186743 -0.842980548136447 3.56472101541784 -7.93752658697862 0.000138506610872135 0.0335565455424143 1.69732358017562 TPI1P3 ENSG00000186743
ENSG00000137875 0.781094059996181 4.14304461494156 7.93550665552368 0.000138717715788232 0.0335565455424143 1.69586721203301 BCL2L10 ENSG00000137875
ENSG00000117407 0.658241887596031 6.03691244956353 7.91743189197986 0.000140623134581806 0.0336631276648383 1.6828170988876 ARTN ENSG00000117407
ENSG00000196126 0.624844669917624 3.50747588426317 7.90195036777602 0.000142278916498491 0.0337083688665137 1.67161319593639 HLA-DRB1 ENSG00000196126
ENSG00000049192 -0.598012623883857 5.62653651509541 -7.85872021450957 0.000147021360400781 0.0344765090139832 1.64019953990391 ADAMTS6 ENSG00000049192
ENSG00000019582 0.669618273767077 6.66232275915268 7.83205028401925 0.000150036872426907 0.0348282562145732 1.62072492565643 CD74 ENSG00000019582
ENSG00000254470 0.566718021833107 5.24104235908782 7.80322809132113 0.000153375241289696 0.0350371152109152 1.59959707646136 AP5B1 ENSG00000254470
ENSG00000197142 0.628303443596199 7.52931610445659 7.79803373497495 0.000153985842056588 0.0350371152109152 1.59578035073121 ACSL5 ENSG00000197142
ENSG00000144802 0.581978201928339 6.51089723028436 7.75093192684666 0.00015965091339273 0.0353975816028776 1.56104399742731 NFKBIZ ENSG00000144802
ENSG00000276410 -0.76393033022199 6.08480819473375 -7.74919772320059 0.000159863977687928 0.0353975816028776 1.55976069674212 HIST1H2BB ENSG00000276410
ENSG00000179300 -0.818129891233947 3.93634377566396 -7.74654140286048 0.000160190961520355 0.0353975816028776 1.55779443138606 ZCCHC5 ENSG00000179300
ENSG00000087842 0.530324519398296 7.43648297742252 7.67998870030869 0.00016863735218927 0.0369090951491581 1.50829133118978 PIR ENSG00000087842
ENSG00000269153 0.654452834854982 2.78892208098217 7.6363649711983 0.000174448818064785 0.0378208329051588 1.4755918493978 LYPLA2P2 ENSG00000269153
ENSG00000170381 -0.576191507598834 5.53938198353062 -7.58294667269408 0.000181878168808949 0.0380787974893411 1.4352769273054 SEMA3E ENSG00000170381
ENSG00000150551 -0.465608185566909 8.72844403778482 -7.57731628283203 0.000182682007158465 0.0380787974893411 1.43101000702808 LYPD1 ENSG00000150551
ENSG00000111335 0.593227551276405 8.50141983745516 7.57391519693123 0.000183169531721207 0.0380787974893411 1.42843090021986 OAS2 ENSG00000111335
ENSG00000256043 0.739010727826466 6.30243704304425 7.57121904353868 0.000183557061110981 0.0380787974893411 1.42638548043324 CTSO ENSG00000256043
ENSG00000155850 -0.605487733670672 5.15309966049107 -7.56867540497886 0.000183923524708101 0.0380787974893411 1.42445505414062 SLC26A2 ENSG00000155850
ENSG00000082074 0.787080174299268 8.27457469073748 7.4967078683719 0.000194645275710042 0.0392552584757842 1.36954994130033 FYB ENSG00000082074
ENSG00000119125 0.813146477351871 6.83633676612247 7.48114170780019 0.000197056856029543 0.0392552584757842 1.35760091494162 GDA ENSG00000119125
ENSG00000163870 0.537670131646043 5.80973341202518 7.47540652588539 0.000197953934103319 0.0392552584757842 1.3531918137106 TPRA1 ENSG00000163870
ENSG00000186119 -0.611898088177318 1.74711401777583 -7.46153698908055 0.0002001426338588 0.0392552584757842 1.34251442399105 OR5D18 ENSG00000186119
ENSG00000173193 0.532338144801464 8.40476753501492 7.45338813317874 0.00020144141120891 0.0392552584757842 1.33623132345163 PARP14 ENSG00000173193
ENSG00000258655 -0.565072668237394 7.14400225863167 -7.44711835075114 0.000202447228438977 0.0392552584757842 1.33139214656453 ARHGAP5-AS1 ENSG00000258655
ENSG00000147100 -0.466262428989262 8.76668271635695 -7.4435486389919 0.000203022444614531 0.0392552584757842 1.32863503958769 SLC16A2 ENSG00000147100
ENSG00000145431 -0.561573085784768 4.05906368305481 -7.43622650990058 0.00020420814663085 0.0392552584757842 1.32297536309695 PDGFC ENSG00000145431
ENSG00000261150 0.565233703957581 4.72536118093084 7.4314898183947 0.000204979375009534 0.0392552584757842 1.31931099687062 EPPK1 ENSG00000261150
ENSG00000134321 0.730126893809265 6.70127073097829 7.40437733649899 0.00020945812158232 0.0397814635709363 1.29828920589964 RSAD2 ENSG00000134321
ENSG00000101846 0.487787117604303 7.86196900782002 7.38866816322125 0.000212104036399278 0.0399537939384575 1.28607213850792 STS ENSG00000101846
ENSG00000103257 0.467892419858252 12.3033304206521 7.36240399314418 0.00021661312215989 0.0404714321980197 1.26558573779622 SLC7A5 ENSG00000103257
ENSG00000138646 0.517097399553166 5.98489451600521 7.307653591958 0.00022636782512862 0.0413928359055311 1.22263420099293 HERC5 ENSG00000138646
ENSG00000221375 -0.575237477038244 2.14758945406735 -7.30689424757719 0.000226506584057685 0.0413928359055311 1.22203615373385 RNU6ATAC23P ENSG00000221375
ENSG00000185862 -0.865482762896899 4.38173696996141 -7.30354636672019 0.000227119514157555 0.0413928359055311 1.2193986502318 EVI2B ENSG00000185862
ENSG00000069122 0.442144227523969 2.97325850374263 7.29469348681716 0.000228749408642028 0.0413928359055311 1.21241820777392 ADGRF5 ENSG00000069122
ENSG00000137745 -0.462718186580214 8.49710956080369 -7.25548423882987 0.000236129936979499 0.0423945475134832 1.18139644095056 MMP13 ENSG00000137745
ENSG00000183671 -0.608264437638948 4.78049979009253 -7.18756930517272 0.000249563835754654 0.044071151783287 1.12725316009904 GPR1 ENSG00000183671
ENSG00000206765 0.621471439901025 2.2386272062254 7.18085913054299 0.000250937660235331 0.044071151783287 1.12187526017079 RNU6-203P ENSG00000206765
ENSG00000177257 -0.805237424217238 2.48483737507572 -7.17464771226251 0.000252217036932539 0.044071151783287 1.11689251791639 DEFB4B ENSG00000177257
ENSG00000119326 -0.477220241508966 9.52417132721028 -7.17019273081526 0.000253139203489574 0.044071151783287 1.11331606303683 CTNNAL1 ENSG00000119326
ENSG00000221275 -0.814914728297338 2.57485503618528 -7.1372125303945 0.000260086448660674 0.0449107038914773 1.08676900628243 MIR548I2 ENSG00000221275
ENSG00000222327 -0.861984748368055 1.74837915545752 -7.12326232009902 0.000263090069337662 0.0449107038914773 1.07550239844606 RNU6-855P ENSG00000222327
ENSG00000167755 -0.708565937888894 7.69663068649786 -7.11375935813679 0.000265158726193242 0.0449107038914773 1.06781470271783 KLK6 ENSG00000167755
ENSG00000179195 -1.22151368721395 3.1392222851929 -7.11092864065094 0.000265778500902525 0.0449107038914773 1.06552270096726 ZNF664 ENSG00000179195
ENSG00000184675 0.456618794190705 4.36067230329076 7.05158393002293 0.00027915854063449 0.0468273169512498 1.01725853275584 AMER1 ENSG00000184675
ENSG00000163083 -0.467099937812979 7.07268413051302 -7.03862068241638 0.000282182140504714 0.0468474881265983 1.00666127963044 INHBB ENSG00000163083
ENSG00000274641 -0.591277732347583 8.43847313984836 -7.0336310186567 0.000283355852643365 0.0468474881265983 1.00257708231379 HIST1H2BO ENSG00000274641
ENSG00000010270 -0.441210862549157 8.48581768865258 -7.01610187052919 0.000287523397136504 0.0471969656399571 0.988205851822051 STARD3NL ENSG00000010270
ENSG00000280744 -0.72282156260425 4.0386100612655 -6.97528781060674 0.000297499493469515 0.0484881975845598 0.954604884503836 LINC01173 ENSG00000280744
ENSG00000173442 0.591821900069222 6.54553362584669 6.95721962466255 0.00030204097498778 0.0488817158182688 0.939667236673537 EHBP1L1 ENSG00000173442
ENSG00000145623 0.4638138633216 9.31319273668829 6.94882559930809 0.000304177581761437 0.0488832517934237 0.932714448614202 OSMR ENSG00000145623
ENSG00000186103 1.06064499444236 2.42617267970822 6.93603161460208 0.000307467250562164 0.0490687839247853 0.922101104074688 ARGFX ENSG00000186103
ENSG00000157193 0.434092249864489 7.32537695882578 6.92579801997493 0.000310127673887114 0.0491520280937915 0.91359776319234 LRP8 ENSG00000157193
ENSG00000165474 0.672885781366483 6.76259264108813 6.90413428546128 0.000315846277173797 0.0497155020255549 0.895555727242667 GJB2 ENSG00000165474
ENSG00000119922 0.504270908260633 8.5852761645935 6.89185014554823 0.000319142083549301 0.0498122015760064 0.885300350673935 IFIT2 ENSG00000119922
ENSG00000200434 0.610731336486027 4.45488634067813 6.88519278209356 0.000320944543370783 0.0498122015760064 0.879734932760012 RNA5-8SP2 ENSG00000200434
ENSG00000230510 -0.505348987689041 3.52152011413591 -6.87778698719985 0.000322963232010137 0.0498122015760064 0.873537606431976 PPP5D1 ENSG00000230510
ENSG00000167548 0.569557311880555 5.67385185495889 6.84039280853954 0.000333378946039541 0.0510758770595647 0.842144782601739 KMT2D ENSG00000167548
ENSG00000117408 0.547742540974502 6.55166450994418 6.82299443186757 0.000338354658185876 0.0513298118987279 0.827481221198748 IPO13 ENSG00000117408
ENSG00000168685 -0.428538365304369 8.49801034863786 -6.81571172800988 0.000340462402007037 0.0513298118987279 0.821332404471381 IL7R ENSG00000168685
ENSG00000179913 0.452482740008003 6.61919210388597 6.79799803619544 0.000345651549173467 0.0513298118987279 0.806349831632364 B3GNT3 ENSG00000179913
ENSG00000163131 0.631869053882305 7.23475425363034 6.79349211591655 0.000346985819360838 0.0513298118987279 0.802532563077293 CTSS ENSG00000163131
ENSG00000202398 -0.530558696599729 1.1769753340062 -6.78801778191574 0.000348614722409227 0.0513298118987279 0.797891564943629 RNU6-61P ENSG00000202398
ENSG00000139926 -0.533480428785604 7.16899803117741 -6.78353928746128 0.000349953765822662 0.0513298118987279 0.794092102062021 FRMD6 ENSG00000139926
ENSG00000063438 0.625270646408588 4.99560169617595 6.78114697360035 0.000350671444589021 0.0513298118987279 0.792061511393404 AHRR ENSG00000063438
ENSG00000198910 -0.557155104727321 5.13805556186913 -6.76689504813992 0.000354981701147465 0.051631863759936 0.779950051393633 L1CAM ENSG00000198910
ENSG00000252623 -0.768072797229778 2.40689569932134 -6.75934540857687 0.000357289301467163 0.0516406631258922 0.773524230725585 RNA5SP481 ENSG00000252623
ENSG00000252411 -0.876229876747279 2.8985573569836 -6.72386854725818 0.000368363499991561 0.0529085099581629 0.743234908111083 RNU6-1087P ENSG00000252411
ENSG00000135519 -0.497191067176965 4.94095319764068 -6.69377263860598 0.000378063976548943 0.0539645232613121 0.717418413646301 KCNH3 ENSG00000135519
ENSG00000213030 -0.519488589732812 5.44155653236281 -6.673080829055 0.000384901443339264 0.054587290707198 0.699603923491015 CGB8 ENSG00000213030
ENSG00000183779 -0.555016014893312 4.84113311313142 -6.66134616466655 0.00038884135330465 0.054587290707198 0.689477453406023 ZNF703 ENSG00000183779
ENSG00000169429 0.790754448407368 6.07723121993147 6.65484276590227 0.000391044555214874 0.054587290707198 0.68385795651032 CXCL8 ENSG00000169429
ENSG00000172602 0.699223156728062 4.03466090441886 6.64635455615763 0.000393941495109244 0.054587290707198 0.67651549767979 RND1 ENSG00000172602
ENSG00000197153 -0.847340286842409 8.26277154504958 -6.64132338513771 0.000395670067656005 0.054587290707198 0.672159206536782 HIST1H3J ENSG00000197153
ENSG00000162645 0.534281928825602 6.71217116569093 6.63839862166158 0.000396678888999698 0.054587290707198 0.669625319942553 GBP2 ENSG00000162645
ENSG00000013588 -0.429380053178986 9.15981871644538 -6.60221876279999 0.000409402456859838 0.0560028444112853 0.638192300667018 GPRC5A ENSG00000013588
ENSG00000178607 0.547537167992282 4.88242259360449 6.59510902226736 0.000411956825157569 0.0560188153783793 0.631996091836513 ERN1 ENSG00000178607
ENSG00000223245 -0.742841365248198 4.1233320116145 -6.57569489464798 0.000419024412079955 0.0564829530537974 0.615044130598924 RNU4-63P ENSG00000223245
ENSG00000118508 -0.42585676230801 7.24194304641585 -6.57145929996146 0.000420584558073936 0.0564829530537974 0.611339403477782 RAB32 ENSG00000118508
ENSG00000074590 -0.456628346019424 5.18633739186145 -6.56562739036321 0.000422743480494893 0.0564829530537974 0.606234733799822 NUAK1 ENSG00000074590
ENSG00000137767 0.422804511125964 8.76393309541866 6.55055054036599 0.000428383258438124 0.0565205580037718 0.593018067929751 SQRDL ENSG00000137767
ENSG00000214184 -0.449000189461362 5.45807951491158 -6.54867511564145 0.000429090741719649 0.0565205580037718 0.591372023837474 GCC2-AS1 ENSG00000214184
ENSG00000136689 0.52003708090832 5.53109081993836 6.54520506682105 0.000430403274472829 0.0565205580037718 0.588325218188706 IL1RN ENSG00000136689
ENSG00000146521 -1.03922764834224 3.37033386014883 -6.53049297023808 0.000436018848567617 0.0568559730937619 0.575390616451934 LINC01558 ENSG00000146521
ENSG00000108771 0.513133862460316 5.66178247287145 6.52515398731105 0.000438077226126637 0.0568559730937619 0.570689891870232 DHX58 ENSG00000108771
ENSG00000208027 -0.496382589271952 2.10162731361103 -6.51921575717726 0.000440379583599044 0.0568559730937619 0.565457304667685 MIR485 ENSG00000208027
ENSG00000126003 0.399257636276007 6.36336119881939 6.48407252636145 0.000454289245464885 0.0581360491966986 0.53439823068066 PLAGL2 ENSG00000126003
ENSG00000153292 0.457804540112688 8.53705498943757 6.47331163164105 0.000458647462789565 0.0581360491966986 0.524856367153324 ADGRF1 ENSG00000153292
ENSG00000252734 0.726185464034797 2.2111351608307 6.46580498247892 0.000461715745747805 0.0581360491966986 0.518191315673358 RNU6-980P ENSG00000252734
ENSG00000180730 0.814787642941048 6.19556730149709 6.46460565005004 0.00046220811480776 0.0581360491966986 0.517125775414739 SHISA2 ENSG00000180730
ENSG00000105939 0.394822554581903 9.32921359374864 6.46281786246384 0.000462943170575512 0.0581360491966986 0.515537082894605 ZC3HAV1 ENSG00000105939
ENSG00000231131 -0.794662432949217 6.18016664283879 -6.43436748607889 0.000474820722342121 0.0590382990129726 0.490199779738517 LINC01468 ENSG00000231131
