logFC AveExpr t P.Value adj.P.Val B gene_symbol Probe_ID
ENSG00000236786 1.18377906433547 7.70104840593784 13.0534290847058 5.82353633894389e-06 0.00497010291526619 4.63953654357083 TSPY15P ENSG00000236786
ENSG00000163131 0.999755522608392 7.41869748799338 12.9799516148929 6.03731555327447e-06 0.00497010291526619 4.60893159933229 CTSS ENSG00000163131
ENSG00000130513 0.77781953241291 8.64166635506583 12.9295949822081 6.18902264420779e-06 0.00497010291526619 4.58781431110146 GDF15 ENSG00000130513
ENSG00000189377 0.94076049654252 5.04140705754211 12.8323263703179 6.49460156194455e-06 0.00497010291526619 4.54669237398541 CXCL17 ENSG00000189377
ENSG00000162511 1.08047304133197 7.60181091793526 12.7023810518087 6.93020824988492e-06 0.00497010291526619 4.49106454949282 LAPTM5 ENSG00000162511
ENSG00000134321 1.2673017809213 6.9698581745343 12.6863891434097 6.9860957190172e-06 0.00497010291526619 4.48416337108608 RSAD2 ENSG00000134321
ENSG00000137628 0.901565345709107 7.68856725132396 12.6532229684963 7.10365707740113e-06 0.00497010291526619 4.46981185052619 DDX60 ENSG00000137628
ENSG00000006210 0.932482380761227 7.83529180925453 12.6439549099657 7.13691293693853e-06 0.00497010291526619 4.46579200169337 CX3CL1 ENSG00000006210
ENSG00000197641 0.948472988046472 6.885464964381 12.4489550339599 7.87973687359038e-06 0.00532600685564648 4.38025014292874 SERPINB13 ENSG00000197641
ENSG00000182326 1.09720605438503 6.12345414259915 12.3838984327718 8.1469899329287e-06 0.00534931358996098 4.35129657291351 C1S ENSG00000182326
ENSG00000252623 -0.83395765123689 2.37395327231779 -12.1495161097218 9.1997467330393e-06 0.00572893119302081 4.24522311904177 RNA5SP481 ENSG00000252623
ENSG00000142619 1.02638966427205 8.46459225839789 12.1035598257074 9.42398873813648e-06 0.00572893119302081 4.22409625955675 PADI3 ENSG00000142619
ENSG00000150593 0.849415708975174 7.99192231610767 12.0936789247487 9.47301620185331e-06 0.00572893119302081 4.21953957959162 PDCD4 ENSG00000150593
ENSG00000137745 0.781065736966676 9.11900152257714 11.9576873238953 1.0178355514661e-05 0.00597502014991192 4.15630793641555 MMP13 ENSG00000137745
ENSG00000010030 0.697062701179476 5.22763711115393 11.8807478360272 1.06039757406071e-05 0.00597502014991192 4.12010146278901 ETV7 ENSG00000010030
ENSG00000162366 0.852747118341468 6.89588570294033 11.8564528402787 1.07425810499292e-05 0.00597502014991192 4.10860301763788 PDZK1IP1 ENSG00000162366
ENSG00000115009 1.26290017284238 6.50721962662189 11.8258856279728 1.09199271701101e-05 0.00597502014991192 4.09409100671596 CCL20 ENSG00000115009
ENSG00000138642 0.721801286680283 7.90901710987543 11.633434857339 1.21166728326157e-05 0.00647565717131024 4.00155743737446 HERC6 ENSG00000138642
ENSG00000206759 1.0607906373089 7.2629370129182 11.5661780932882 1.25698154970568e-05 0.00656515749858775 3.96873796240402 RNU6-787P ENSG00000206759
ENSG00000103489 0.941348756788468 3.71424487120901 11.5246492055476 1.28592983556857e-05 0.00656710078915585 3.94834668113666 XYLT1 ENSG00000103489
ENSG00000133321 0.729702567279964 8.38759632854611 11.4742309216999 1.32210597042196e-05 0.00660506897962326 3.92345995782399 RARRES3 ENSG00000133321
ENSG00000070731 0.833492202900031 8.41305536080497 11.1747169260417 1.56263942325718e-05 0.00726454737219829 3.77260790003781 ST6GALNAC2 ENSG00000070731
ENSG00000256043 1.0536442075632 6.45975378291262 11.1690179809099 1.56767907224406e-05 0.00726454737219829 3.76968675193495 CTSO ENSG00000256043
ENSG00000107201 0.694152728471057 9.53032062869125 11.1324419940489 1.60046999606831e-05 0.00726454737219829 3.75089278337176 DDX58 ENSG00000107201
ENSG00000177409 0.708457136242088 9.49217818017427 11.1317822402262 1.60106864058278e-05 0.00726454737219829 3.75055304798674 SAMD9L ENSG00000177409
ENSG00000019582 0.882297118090265 6.76866218131427 11.0975926742241 1.63244502339786e-05 0.00726454737219829 3.73291176631137 CD74 ENSG00000019582
ENSG00000168016 0.798828843138513 5.49030460160838 11.0854287830285 1.6437773088826e-05 0.00726454737219829 3.72661849502064 TRANK1 ENSG00000168016
ENSG00000082074 0.957621763558656 8.35984548536717 10.8895610229064 1.83924095509377e-05 0.00792158272687754 3.6240461192919 FYB ENSG00000082074
ENSG00000148344 0.83646458641122 8.28150848569027 10.847385788444 1.88473256832614e-05 0.00792158272687754 3.60165144895074 PTGES ENSG00000148344
ENSG00000141574 0.667903195654744 8.5918719253503 10.8271171703964 1.90705203895693e-05 0.00792158272687754 3.59084962891855 SECTM1 ENSG00000141574
ENSG00000138131 0.73664910615536 6.47874997408998 10.8062671653418 1.93032780429547e-05 0.00792158272687754 3.57971119126961 LOXL4 ENSG00000138131
ENSG00000140105 0.68419218480558 7.17031162455091 10.7673465594299 1.97465155517432e-05 0.0079613100683265 3.55884617137823 WARS ENSG00000140105
ENSG00000108602 1.24539175811704 6.6001447714131 10.7143378762136 2.03690460298297e-05 0.00807070770364685 3.53027496500006 ALDH3A1 ENSG00000108602
ENSG00000137959 1.28288437530464 4.55696908159537 10.6672888711262 2.09404476757845e-05 0.00815648183113905 3.50476646449511 IFI44L ENSG00000137959
ENSG00000197153 -1.2386592174326 8.06711207975448 -10.5921832226477 2.18910120078059e-05 0.00836472215020464 3.46375257351125 HIST1H3J ENSG00000197153
ENSG00000222210 1.00350088043172 4.43317022214266 10.5431839774701 2.25377578667207e-05 0.00836472215020464 3.43679840426962 RN7SKP65 ENSG00000222210
ENSG00000115267 0.655119436897455 8.03913240213711 10.5410048621084 2.25670237723636e-05 0.00836472215020464 3.43559605954098 IFIH1 ENSG00000115267
ENSG00000133561 0.763528252269483 4.40359398999119 10.4781151896497 2.34306661390051e-05 0.00854698632603929 3.40076229484169 GIMAP6 ENSG00000133561
ENSG00000225383 -1.08630033737777 7.61813272725006 -10.4517954321799 2.38032798754769e-05 0.00854723710653648 3.38610695582502 SFTA1P ENSG00000225383
ENSG00000025708 0.856057049712926 5.3218630657701 10.4023269162621 2.45221021424988e-05 0.00861588239265187 3.35843785532492 TYMP ENSG00000025708
ENSG00000122884 -0.654089842145201 8.26580487807945 -10.3873717509415 2.47442773558602e-05 0.00861588239265187 3.35004098223497 P4HA1 ENSG00000122884
ENSG00000130592 0.628960170917833 3.99359036728001 10.3367784071409 2.5513140313514e-05 0.00875100712753531 3.3215234231264 LSP1 ENSG00000130592
ENSG00000186352 -0.696207518051481 4.40769809014529 -10.3059315800406 2.59953102323578e-05 0.00878526800661492 3.30405178663046 ANKRD37 ENSG00000186352
ENSG00000152465 -0.751937685479365 6.3650700210263 -10.2756376547077 2.64790026760437e-05 0.00881904290577043 3.28683069725636 NMT2 ENSG00000152465
ENSG00000241644 1.74507127656453 3.12449482011232 10.2457317383193 2.6966617396519e-05 0.00885314049127719 3.26976903039639 INMT ENSG00000241644
ENSG00000182010 -0.855864889801625 5.4978249404851 -10.1891276304826 2.79179184680171e-05 0.00903636175089438 3.23730842106527 RTKN2 ENSG00000182010
ENSG00000124391 0.641650179606314 5.30213199504492 10.1218924080438 2.90981240076768e-05 0.00928755538639472 3.19846445204003 IL17C ENSG00000124391
ENSG00000148346 0.800254740281065 8.01945062831609 10.0042520459087 3.13029966396674e-05 0.00964112338739603 3.12974137128153 LCN2 ENSG00000148346
ENSG00000118503 0.696877910560363 8.48485920681375 10.0035541880032 3.13166340726757e-05 0.00964112338739603 3.12933078945809 TNFAIP3 ENSG00000118503
ENSG00000166750 0.664795704894438 9.35587014822407 9.99601292518386 3.14644381904487e-05 0.00964112338739603 3.12489171667569 SLFN5 ENSG00000166750
ENSG00000119326 -0.690733635830062 9.41741463004973 -9.97455786939322 3.18893232967811e-05 0.00964274393004377 3.11224037812113 CTNNAL1 ENSG00000119326
ENSG00000176046 0.973444840660469 7.58186686032359 9.92275090308526 3.29425851917182e-05 0.00983186428949191 3.08155624165044 NUPR1 ENSG00000176046
ENSG00000237512 0.596985435992152 4.75747043597533 9.90199496382572 3.33756748494698e-05 0.00983341517584186 3.06920900809948 UNC5B-AS1 ENSG00000237512
ENSG00000136010 1.02601081860713 5.41394216759158 9.82665289518683 3.50033344267726e-05 0.0100924706452197 3.02412841207329 ALDH1L2 ENSG00000136010
ENSG00000124575 -0.615427289456328 9.14665376270084 -9.82081163552283 3.51332688576466e-05 0.0100924706452197 3.02061611297289 HIST1H1D ENSG00000124575
ENSG00000078081 0.953892326908747 6.33730905590427 9.77883146944423 3.6083464905927e-05 0.0101634071691144 2.99530048631203 LAMP3 ENSG00000078081
ENSG00000134326 0.849340619133009 5.95625716134379 9.77096724370536 3.62647138012874e-05 0.0101634071691144 2.99054370411034 CMPK2 ENSG00000134326
ENSG00000115919 0.568946734497018 9.00865831974315 9.67504088197845 3.85613775049646e-05 0.0106768556197782 2.93215390864089 KYNU ENSG00000115919
ENSG00000145723 -0.714287411872589 5.78750363713336 -9.550677658406 4.17904037562643e-05 0.0114331579609847 2.85543147673718 GIN1 ENSG00000145723
ENSG00000136999 0.588100321873873 7.29188244373406 9.51435597481583 4.27909760996175e-05 0.0115691696675919 2.83280286385382 NOV ENSG00000136999
ENSG00000176171 -0.765944056868189 5.96929223104969 -9.48876024277375 4.35125112368349e-05 0.0115755570239172 2.81679598675313 BNIP3 ENSG00000176171
ENSG00000108465 0.575376145321407 7.82979164584245 9.4640023002823 4.42236744522179e-05 0.0115755570239172 2.80126515848569 CDK5RAP3 ENSG00000108465
ENSG00000269855 0.607272846694526 5.6590823588941 9.46048760338333 4.43257046301169e-05 0.0115755570239172 2.79905653732072 RNF225 ENSG00000269855
ENSG00000136155 -0.889987621075691 6.09037885810925 -9.4195104607949 4.55353027414773e-05 0.0117578291269875 2.77323618610702 SCEL ENSG00000136155
ENSG00000174990 0.68301193683515 3.51334714269995 9.37909874773131 4.67652539221613e-05 0.0118274115160131 2.74764439297612 CA5A ENSG00000174990
ENSG00000105939 0.575583861548179 9.41959424723177 9.37687267937712 4.68340998197289e-05 0.0118274115160131 2.74623097361398 ZC3HAV1 ENSG00000105939
ENSG00000167608 0.756710415255068 5.93698539194799 9.33958071297831 4.80048123206419e-05 0.0119912890428334 2.72249509135679 TMC4 ENSG00000167608
ENSG00000103544 0.585510587536721 6.67627224039465 9.25678629120103 5.0725394870295e-05 0.0125346268764973 2.66940543023794 C16orf62 ENSG00000103544
ENSG00000137965 0.798617376297509 8.80294108111273 9.21757436177589 5.20750008139492e-05 0.0126811080096728 2.64407161204509 IFI44 ENSG00000137965
ENSG00000125730 0.544708976286176 9.66301726953049 9.20768559928401 5.24217945658988e-05 0.0126811080096728 2.63766329322683 C3 ENSG00000125730
ENSG00000163568 0.603695547308655 8.58288284883102 9.15446095115329 5.43342349969027e-05 0.0129194895892749 2.6030363057347 AIM2 ENSG00000163568
ENSG00000212527 -0.616301644537426 1.15602942514245 -9.14747904786466 5.45909630178771e-05 0.0129194895892749 2.59847701714503 RNA5SP63 ENSG00000212527
ENSG00000170558 -0.564601223668486 7.20880209522344 -9.13391269692895 5.5093772235714e-05 0.0129194895892749 2.5896066732219 CDH2 ENSG00000170558
ENSG00000135842 0.643615981352268 8.3427069279268 9.09416461939636 5.65976472481296e-05 0.0130839676044539 2.56353116960905 FAM129A ENSG00000135842
ENSG00000145824 -1.35323238750029 4.70523504962154 -9.08544342989862 5.69338479807403e-05 0.0130839676044539 2.55779263652829 CXCL14 ENSG00000145824
ENSG00000111331 0.752233470129301 7.01072757055656 9.03999053971625 5.87233615251015e-05 0.0133615997149342 2.52778360447452 OAS3 ENSG00000111331
ENSG00000108417 0.704316682884953 5.2992320217109 8.99194870509217 6.0684919683252e-05 0.0135967455467716 2.49587989311722 KRT37 ENSG00000108417
ENSG00000121039 0.845803279671982 7.6573422041195 8.97119513133176 6.15553329053089e-05 0.0135967455467716 2.48203852540985 RDH10 ENSG00000121039
ENSG00000278828 -0.915158658602608 6.20174186417969 -8.96261777994636 6.19192229374107e-05 0.0135967455467716 2.47630746325824 HIST1H3H ENSG00000278828
ENSG00000122376 -0.844453458343449 6.51999525188568 -8.95330477740195 6.23171038984106e-05 0.0135967455467716 2.47007790385274 FAM35A ENSG00000122376
ENSG00000255650 -0.947371098119299 5.59299573317434 -8.94405737564 6.27150701865799e-05 0.0135967455467716 2.46388504211168 FAM222A-AS1 ENSG00000255650
ENSG00000131153 -0.656715821733252 7.85806399301962 -8.90862126631248 6.42671492409417e-05 0.0137351233156777 2.44008748905386 GINS2 ENSG00000131153
ENSG00000212724 -1.17707695938908 4.36109003630018 -8.90114537990613 6.46001573906164e-05 0.0137351233156777 2.43505346240869 KRTAP2-3 ENSG00000212724
ENSG00000182263 -0.593189785487118 6.81384244012156 -8.88826845009821 6.5178376112994e-05 0.0137351233156777 2.4263714780549 FIGN ENSG00000182263
ENSG00000041880 0.574560020479796 6.31709529497334 8.8742514339944 6.58145087362464e-05 0.0137351233156777 2.41690487047537 PARP3 ENSG00000041880
ENSG00000137673 0.734042099428159 7.32868722003523 8.84662258367458 6.70892304556323e-05 0.0137351233156777 2.39819648779789 MMP7 ENSG00000137673
ENSG00000116701 0.677680396749674 6.22508818855122 8.83677859563098 6.75501910664607e-05 0.0137351233156777 2.39151511423345 NCF2 ENSG00000116701
ENSG00000153234 0.693624859308224 4.6223079224054 8.82707144495889 6.80082839860852e-05 0.0137351233156777 2.38491852136521 NR4A2 ENSG00000153234
ENSG00000108771 0.893692067100178 5.85206157519138 8.82440529302628 6.81347225093452e-05 0.0137351233156777 2.38310530204091 DHX58 ENSG00000108771
ENSG00000183137 -1.04610166086839 4.61911550001654 -8.78461106217777 7.005412897858e-05 0.0138886258547704 2.35596934611528 CEP57L1 ENSG00000183137
ENSG00000119535 0.638388545450072 3.03629549513501 8.77840632248927 7.03589258524e-05 0.0138886258547704 2.35172603770339 CSF3R ENSG00000119535
ENSG00000186166 -0.753112442279539 6.20035106681837 -8.77131257383709 7.07092478572792e-05 0.0138886258547704 2.34687069020568 CCDC84 ENSG00000186166
ENSG00000196126 0.649396617283024 3.51975185794587 8.73233738513246 7.26698690040403e-05 0.0141140097447942 2.3201164159249 HLA-DRB1 ENSG00000196126
ENSG00000146859 0.920495453635984 5.84413689628968 8.72423810831955 7.30850337074324e-05 0.0141140097447942 2.31454020571565 TMEM140 ENSG00000146859
ENSG00000020426 -0.533052210779117 7.10262381624852 -8.68595252276207 7.50844978298902e-05 0.0142364097512981 2.28810398219954 MNAT1 ENSG00000020426
ENSG00000222207 0.985806827218369 2.03151770228039 8.67076038834269 7.58951334402355e-05 0.0142364097512981 2.27757833479491 RNA5SP407 ENSG00000222207
ENSG00000237883 -0.538698059453566 6.71747725518741 -8.66780067089636 7.6054219294985e-05 0.0142364097512981 2.27552538538956 DGUOK-AS1 ENSG00000237883
ENSG00000137648 1.04599754668213 5.38496724893982 8.66515422549282 7.61967886258066e-05 0.0142364097512981 2.2736890805085 TMPRSS4 ENSG00000137648
ENSG00000220483 -0.912480272674493 5.04190189620994 -8.62598722219413 7.83428171532514e-05 0.0145022575247371 2.24644006583523 SLC25A51P1 ENSG00000220483
ENSG00000227300 0.5914871814301 8.56714703879201 8.61634259923686 7.88817801919905e-05 0.0145022575247371 2.23970942409315 KRT16P2 ENSG00000227300
ENSG00000185561 0.692512150793803 5.63715958338509 8.51004803216099 8.51103910889893e-05 0.0153178089639527 2.16498247477329 TLCD2 ENSG00000185561
ENSG00000058091 -0.583404308351706 7.82318245284909 -8.48783916158598 8.64814915382378e-05 0.0153178089639527 2.14924144617693 CDK14 ENSG00000058091
ENSG00000064652 -0.571181745612514 4.77609950098044 -8.48355906053532 8.67486135632182e-05 0.0153178089639527 2.14620271579711 SNX24 ENSG00000064652
ENSG00000187608 0.569253096093425 8.75184643172205 8.47796261100235 8.70993086210609e-05 0.0153178089639527 2.1422269238691 ISG15 ENSG00000187608
ENSG00000169429 0.891444776969798 6.12757638421269 8.45262516122818 8.87073974203232e-05 0.0153178089639527 2.12419137909393 CXCL8 ENSG00000169429
ENSG00000196517 0.546003951813005 7.89357826342646 8.44809332131153 8.89985715590732e-05 0.0153178089639527 2.12095941296018 SLC6A9 ENSG00000196517
ENSG00000178162 -1.33510558187668 3.41134777412008 -8.44074057751131 8.94733105271477e-05 0.0153178089639527 2.11571169467766 FAR2P2 ENSG00000178162
ENSG00000121064 0.55026775807013 9.14743920377207 8.43026719976528 9.01545272493202e-05 0.0153178089639527 2.1082282557408 SCPEP1 ENSG00000121064
ENSG00000165949 0.540809485121965 6.29303028229824 8.42833748590339 9.0280684668635e-05 0.0153178089639527 2.10684834597313 IFI27 ENSG00000165949
ENSG00000144681 -0.512525878620362 6.49142752479519 -8.42489325228956 9.05063558495398e-05 0.0153178089639527 2.10438458160416 STAC ENSG00000144681
ENSG00000166396 -0.686038940401914 7.04118422081887 -8.42269118763867 9.06509750920869e-05 0.0153178089639527 2.10280881104315 SERPINB7 ENSG00000166396
ENSG00000197044 -0.663642351558672 4.18002181398041 -8.39272873255975 9.26451331913188e-05 0.0153178089639527 2.08132399575473 ZNF441 ENSG00000197044
ENSG00000139211 -0.563955466093372 6.51401762467358 -8.37143324765322 9.40928505039755e-05 0.0153178089639527 2.06600386214681 AMIGO2 ENSG00000139211
ENSG00000185745 0.609055343077008 8.40905949764114 8.36700264305018 9.43972819731412e-05 0.0153178089639527 2.06281121056592 IFIT1 ENSG00000185745
ENSG00000124107 0.508758088314622 10.0350693281741 8.36002686352706 9.48788717381151e-05 0.0153178089639527 2.05778086494409 SLPI ENSG00000124107
ENSG00000158470 0.566642584011219 9.4251050751864 8.35178943283277 9.54511702246111e-05 0.0153178089639527 2.05183494382378 B4GALT5 ENSG00000158470
ENSG00000276070 0.758511651367286 4.0999001369524 8.35135390372982 9.54815380357516e-05 0.0153178089639527 2.05152039698949 CCL4L2 ENSG00000276070
ENSG00000221886 -0.534807297303149 5.10872908702149 -8.33795925465158 9.6420892362802e-05 0.0153178089639527 2.04183798398958 ZBED8 ENSG00000221886
ENSG00000167920 -0.63413112337294 6.17461749600607 -8.32789050149471 9.71339370259463e-05 0.0153178089639527 2.03454878648926 TMEM99 ENSG00000167920
ENSG00000156239 -0.604161692673557 5.14156000215305 -8.32240961825888 9.75246032880742e-05 0.0153178089639527 2.0305769930429 N6AMT1 ENSG00000156239
ENSG00000106789 0.610202815895892 7.21321754623962 8.30422690572763 9.88335043728731e-05 0.0153178089639527 2.01738067675307 CORO2A ENSG00000106789
ENSG00000186743 -0.896684753320473 3.53786891282582 -8.30415162206248 9.88389651767914e-05 0.0153178089639527 2.01732597485185 TPI1P3 ENSG00000186743
ENSG00000069122 0.633829661566399 3.06910122076385 8.3019743388006 9.89970461842256e-05 0.0153178089639527 2.01574370972145 ADGRF5 ENSG00000069122
ENSG00000125266 -0.605347076758047 6.89724107295182 -8.29760973251278 9.93148050837192e-05 0.0153178089639527 2.01257055404173 EFNB2 ENSG00000125266
ENSG00000169435 0.630145695498128 3.77561926550421 8.26054679705738 0.000102060434357162 0.015433016667348 1.98555340353753 RASSF6 ENSG00000169435
ENSG00000111319 0.698133475759899 7.23590903784598 8.25709111636749 0.000102320807588979 0.015433016667348 1.98302782270973 SCNN1A ENSG00000111319
ENSG00000172183 0.765134806752624 4.07563901245591 8.25433010412115 0.000102529383724706 0.015433016667348 1.98100913467657 ISG20 ENSG00000172183
ENSG00000104140 0.622007561619609 6.25127735848243 8.24218811626615 0.00010345239515983 0.015433016667348 1.97212314026952 RHOV ENSG00000104140
ENSG00000100979 0.606150836693371 7.91843208796749 8.23934953377168 0.000103669541247348 0.015433016667348 1.97004375340373 PLTP ENSG00000100979
ENSG00000168876 -0.619882081827858 5.61256119511006 -8.21759523829167 0.00010535104122084 0.015433016667348 1.95408258201157 ANKRD49 ENSG00000168876
ENSG00000171631 0.804195430646623 5.94265516256749 8.21068539491512 0.000105891620834603 0.015433016667348 1.94900347362877 P2RY6 ENSG00000171631
ENSG00000075336 -0.525864877804636 6.85862649218364 -8.21010652193014 0.000105937051153279 0.015433016667348 1.94857776589688 TIMM21 ENSG00000075336
ENSG00000138496 0.530928340811158 8.80283451327219 8.20445348267097 0.000106381873771797 0.015433016667348 1.9444188109731 PARP9 ENSG00000138496
ENSG00000135519 -0.5317674952525 4.92366498360291 -8.19945046406769 0.000106777322575533 0.015433016667348 1.94073555584232 KCNH3 ENSG00000135519
ENSG00000155100 -0.650547697699399 6.05193133640993 -8.18961590859677 0.000107559554553587 0.0154489132699749 1.93348838081055 OTUD6B ENSG00000155100
ENSG00000082641 0.557296561843101 8.97751193557627 8.16128013926017 0.000109850089669751 0.0156799062776432 1.91255614451815 NFE2L1 ENSG00000082641
ENSG00000104368 0.53915676607521 9.04653859490082 8.13899744162119 0.000111690367038851 0.0158441748451841 1.89604171776981 PLAT ENSG00000104368
ENSG00000092208 -0.610365173351153 3.97799810663793 -8.10350056847231 0.000114694935348989 0.0160828543103331 1.86963568375892 GEMIN2 ENSG00000092208
ENSG00000170581 0.569239977256956 8.15897936388916 8.10259760881929 0.000114772555889414 0.0160828543103331 1.86896239630999 STAT2 ENSG00000170581
ENSG00000040275 -0.506008155086178 6.90661267084616 -8.05586349112604 0.000118872777162512 0.0164916741573884 1.83400794983289 SPDL1 ENSG00000040275
ENSG00000178363 0.626165226052597 8.82354902585988 8.04532753627558 0.000119820024570604 0.0164916741573884 1.82609846115935 CALML3 ENSG00000178363
ENSG00000132000 0.537334530228692 5.7638658740091 8.04192759874874 0.000120127531167512 0.0164916741573884 1.82354378012836 PODNL1 ENSG00000132000
ENSG00000142871 -0.698524423382941 8.66594563994009 -8.03715705118873 0.00012056051775124 0.0164916741573884 1.81995734129176 CYR61 ENSG00000142871
ENSG00000119917 0.5449802605857 8.95216953032626 8.02125452035572 0.000122016751426099 0.0165921122161135 1.80798601578543 IFIT3 ENSG00000119917
ENSG00000248290 -0.777178871022717 6.51868399719473 -8.00214174994417 0.000123793512968749 0.0167194229248107 1.79356540171655 TNXA ENSG00000248290
ENSG00000138772 -0.503582594438924 9.51509405380954 -7.99485605704133 0.000124478542340983 0.0167194229248107 1.78805893307799 ANXA3 ENSG00000138772
ENSG00000160183 0.52449916741676 4.71525508416233 7.98265591390937 0.00012563532970724 0.0167194229248107 1.77882651555731 TMPRSS3 ENSG00000160183
ENSG00000114790 -0.569169936695393 5.18239436712361 -7.98026865974317 0.000125863111526576 0.0167194229248107 1.77701826084262 ARHGEF26 ENSG00000114790
ENSG00000136235 0.691965272509377 6.9965863697117 7.97217723443157 0.000126638664515405 0.0167257652254513 1.77088514825416 GPNMB ENSG00000136235
ENSG00000121858 0.504958667936168 10.3463117995742 7.94317577886027 0.000129463432200608 0.0169895869164114 1.74884977106526 TNFSF10 ENSG00000121858
ENSG00000125872 -0.703285590168867 6.49424612049989 -7.92566335039617 0.000131203850098425 0.0169895869164114 1.7355035714902 LRRN4 ENSG00000125872
ENSG00000258667 -0.510421116803024 2.34231856310513 -7.92530257421348 0.000131239983513137 0.0169895869164114 1.73522830525873 HIF1A-AS2 ENSG00000258667
ENSG00000120334 -0.533326588698184 6.62593200445896 -7.92178044353809 0.000131593336718212 0.0169895869164114 1.73254030038067 CENPL ENSG00000120334
ENSG00000181218 -0.847250480383596 2.99639623363371 -7.90181289140191 0.000133617134311105 0.0171413260729321 1.71727827473093 HIST3H2A ENSG00000181218
ENSG00000231131 -0.614525392130809 6.270235163248 -7.8907905864207 0.000134749447923541 0.0171413260729321 1.70883648987178 LINC01468 ENSG00000231131
ENSG00000247570 0.612768548092904 4.37159217594022 7.88663006781765 0.000135179689852821 0.0171413260729321 1.70564687711562 SDCBPP2 ENSG00000247570
ENSG00000167601 -0.476995605416943 9.78913427643691 -7.88111707313144 0.00013575220161323 0.0171413260729321 1.70141774496876 AXL ENSG00000167601
ENSG00000163684 -0.851581150797052 5.8192586829617 -7.86889338581715 0.00013703146845113 0.0172083069752755 1.69202987690812 RPP14 ENSG00000163684
