logFC AveExpr t P.Value adj.P.Val B gene_symbol Probe_ID
ENSG00000058668 -0.815382288419747 7.11340991765695 -8.68144659173797 5.34111039740451e-05 0.0250498077638272 2.53313041673184 ATP2B4 ENSG00000058668
ENSG00000197442 -0.632437205514651 6.37643572119912 -8.63723561473312 5.52068343797696e-05 0.0253741652176297 2.50305830292613 MAP3K5 ENSG00000197442
ENSG00000137288 0.625296887884797 9.21560623798839 8.58639225304855 5.73569242426322e-05 0.0258454799219594 2.4682485691967 UQCC2 ENSG00000137288
ENSG00000198522 0.572331135432857 9.24374388623044 8.52058077538807 6.02820108065008e-05 0.026324804281632 2.4228282811138 GPN1 ENSG00000198522
ENSG00000159363 -0.613295007111792 8.0994564600466 -8.51121892723953 6.07116586278446e-05 0.026324804281632 2.41633365279468 ATP13A2 ENSG00000159363
ENSG00000213859 -0.722653201875482 5.96897346520515 -8.47969853799565 6.21838976156827e-05 0.0264638546501112 2.39440523936666 KCTD11 ENSG00000213859
ENSG00000105939 -0.626595300119073 9.34140495851049 -8.39856485194729 6.61627161285994e-05 0.0269847569140131 2.33752105261514 ZC3HAV1 ENSG00000105939
ENSG00000197256 -0.594629403428384 7.45840623867874 -8.37453637831984 6.7395745327349e-05 0.0269847569140131 2.3205516376579 KANK2 ENSG00000197256
ENSG00000102181 -0.602258285728792 8.13248156630736 -8.34309317672103 6.90486860023782e-05 0.0269847569140131 2.29826048592517 CD99L2 ENSG00000102181
ENSG00000101670 -0.649049811807087 8.0556484816882 -8.33731101974738 6.93576106430865e-05 0.0269847569140131 2.29415075686035 LIPG ENSG00000101670
ENSG00000178607 -0.636198515981707 5.67430882116445 -8.33289628801149 6.95945293138943e-05 0.0269847569140131 2.29101072567773 ERN1 ENSG00000178607
ENSG00000157613 -0.561088088842756 6.20939368977747 -8.29831238441366 7.14824642214439e-05 0.0269847569140131 2.26634600930036 CREB3L1 ENSG00000157613
ENSG00000112473 -0.583420017516265 8.95548919778922 -8.25974079512389 7.36566896690335e-05 0.0269847569140131 2.23869761605346 SLC39A7 ENSG00000112473
ENSG00000170006 -0.696553379890891 6.73577940267606 -8.21821049388488 7.60816500390995e-05 0.0269847569140131 2.20876262936668 TMEM154 ENSG00000170006
ENSG00000010818 -0.724566941234233 7.63489340599819 -8.19036336287859 7.77581539760965e-05 0.0269847569140131 2.18859360913674 HIVEP2 ENSG00000010818
ENSG00000151176 -0.549865659388785 7.63925722847462 -8.17118293882842 7.89371622655991e-05 0.0269847569140131 2.17465624341553 PLBD2 ENSG00000151176
ENSG00000181019 0.652433328830616 9.71240486729234 8.15636619695273 7.98617710679521e-05 0.0269847569140131 2.16386426599952 NQO1 ENSG00000181019
ENSG00000168487 -0.713811025431366 6.03036784925191 -8.11753242439343 8.23437198710107e-05 0.0269847569140131 2.13547342179464 BMP1 ENSG00000168487
ENSG00000095951 -0.677736457125245 6.24163694467097 -8.10106082889126 8.34226789947183e-05 0.0269847569140131 2.12338485208965 HIVEP1 ENSG00000095951
ENSG00000167861 -0.715477381848882 5.9307715281719 -8.09960008644969 8.35191321084098e-05 0.0269847569140131 2.12231146870147 HID1 ENSG00000167861
ENSG00000183914 -0.573590888355135 5.11201573299726 -8.05035403621134 8.6845754019502e-05 0.0269847569140131 2.08599637542797 DNAH2 ENSG00000183914
ENSG00000185238 0.746022086037414 7.53386601787965 8.0432038644237 8.73410845499411e-05 0.0269847569140131 2.08070293494218 PRMT3 ENSG00000185238
ENSG00000199879 -1.98929887969655 3.97501741436485 -8.03721922715618 8.77581258430957e-05 0.0269847569140131 2.07626830811137 RNU1-120P ENSG00000199879
ENSG00000281508 0.618977699455359 7.78693575573433 8.03439167694236 8.79559464229219e-05 0.0269847569140131 2.07417180063477 CDR1-AS ENSG00000281508
ENSG00000147852 -0.569434518579656 6.63613363486422 -8.03436883139883 8.79575467882867e-05 0.0269847569140131 2.07415485827482 VLDLR ENSG00000147852
ENSG00000140848 -0.548990807320551 8.44673158158654 -8.03410638323721 8.79759340434226e-05 0.0269847569140131 2.07396022164131 CPNE2 ENSG00000140848
ENSG00000013364 -0.701001498985074 7.91506481345055 -8.03281427476198 8.80665231517768e-05 0.0269847569140131 2.07300186511267 MVP ENSG00000013364
ENSG00000083444 -0.545559597084578 9.72829125338721 -7.99822542162964 9.05311267045385e-05 0.0273749450368026 2.04728300404596 PLOD1 ENSG00000083444
ENSG00000121690 -0.628227467460579 3.66976464545472 -7.96636582644899 9.2870350211882e-05 0.0277175781586917 2.02348338515232 DEPDC7 ENSG00000121690
ENSG00000135709 -0.641469857808218 6.08003184002216 -7.93446200513127 9.52814346135822e-05 0.0280725980622401 1.99954433346958 KIAA0513 ENSG00000135709
ENSG00000196517 -0.670986319338868 6.6967561134032 -7.88534828743349 9.91325356547336e-05 0.0283439405200513 1.96248241769405 SLC6A9 ENSG00000196517
ENSG00000125743 0.571868428940873 6.54528150744802 7.87867918059499 9.96688967230317e-05 0.0283439405200513 1.95743014069148 SNRPD2 ENSG00000125743
ENSG00000134698 -0.575966371091161 5.97719375353627 -7.85078270490962 0.000101948252375161 0.0283439405200513 1.93624553992296 AGO4 ENSG00000134698
ENSG00000157240 -0.600855575377119 6.54387668552663 -7.83739087369255 0.000103063326213577 0.0283439405200513 1.92604632226132 FZD1 ENSG00000157240
ENSG00000162654 -1.34326743046939 5.2966897856439 -7.82337955473465 0.000104244740205691 0.0283439405200513 1.91535478823069 GBP4 ENSG00000162654
ENSG00000207984 -0.628794541298481 3.94723023142473 -7.81241091651955 0.000105180269813286 0.0283439405200513 1.90697034404728 MIR513A2 ENSG00000207984
ENSG00000090339 -0.713178969312995 7.47796354296084 -7.78765330977749 0.000107326911586641 0.0283439405200513 1.88799810253724 ICAM1 ENSG00000090339
ENSG00000109610 -0.587644106788684 7.91418929122555 -7.78502841553274 0.000107557390867821 0.0283439405200513 1.88598272723589 SOD3 ENSG00000109610
ENSG00000198752 -0.5241635825933 7.77289840495971 -7.78096407740342 0.000107915363491223 0.0283439405200513 1.88286069177057 CDC42BPB ENSG00000198752
ENSG00000072310 -0.638773832227344 6.15444052868518 -7.77167756073402 0.000108738343584982 0.0283439405200513 1.87572053360463 SREBF1 ENSG00000072310
ENSG00000274070 -0.807520242402284 6.14833478732913 -7.76015434111553 0.000109769405434253 0.0283439405200513 1.86684768026879 GATSL2 ENSG00000274070
ENSG00000129250 -0.529220003463321 8.05251684322057 -7.7262958043935 0.000112863358046728 0.0284000421746877 1.8406934312607 KIF1C ENSG00000129250
ENSG00000214655 -0.573159574621199 5.60430961471049 -7.69438092765642 0.000115870042658055 0.0284000421746877 1.81592635754382 ZSWIM8 ENSG00000214655
ENSG00000158292 -0.617813801673185 6.98926151060172 -7.68643301386292 0.000116632796017912 0.0284000421746877 1.80974118624668 GPR153 ENSG00000158292
ENSG00000197892 -0.748432865277462 6.67876787093893 -7.65051205366485 0.000120151490516574 0.0284000421746877 1.78170057178554 KIF13B ENSG00000197892
ENSG00000104812 -0.708157410347998 6.74277102492012 -7.63519305249713 0.000121688386229547 0.0284000421746877 1.76969905276107 GYS1 ENSG00000104812
ENSG00000114554 -0.493098233463852 8.16692641699908 -7.63512105344988 0.000121695661772568 0.0284000421746877 1.76964258466102 PLXNA1 ENSG00000114554
ENSG00000119514 -0.721915751601407 5.51549648530475 -7.61283527790127 0.000123971412641829 0.0284000421746877 1.75213652575242 GALNT12 ENSG00000119514
ENSG00000163541 0.531706671742883 7.02529102176088 7.60624274529842 0.000124653791224331 0.0284000421746877 1.7469473726787 SUCLG1 ENSG00000163541
ENSG00000197632 0.689610528064072 6.64055498710426 7.59776779633302 0.000125537245885546 0.0284000421746877 1.74026943249951 SERPINB2 ENSG00000197632
ENSG00000120437 0.532983368304972 8.36895523380244 7.59397427144997 0.000125934980570405 0.0284000421746877 1.7372776917837 ACAT2 ENSG00000120437
ENSG00000256043 -0.537162645200211 6.04460948335213 -7.5760583651905 0.00012783269216829 0.0284000421746877 1.72312677083737 CTSO ENSG00000256043
ENSG00000270069 0.570208375313971 7.01532967185527 7.57297168278005 0.000128162889528683 0.0284000421746877 1.72068513418201 MIR222HG ENSG00000270069
ENSG00000108797 -0.874517011422268 4.62621643334984 -7.55435182661895 0.000130175263264035 0.0284000421746877 1.70593382461854 CNTNAP1 ENSG00000108797
ENSG00000100216 0.609493050475626 7.8816609597183 7.54506770243468 0.000131191955648917 0.0284000421746877 1.69856411747166 TOMM22 ENSG00000100216
ENSG00000214049 0.65124107927039 8.74535867920363 7.54245347700719 0.000131479849368567 0.0284000421746877 1.69648721065703 UCA1 ENSG00000214049
ENSG00000090615 -0.565572736330196 6.79920302652032 -7.53537780194609 0.000132262643613198 0.0284000421746877 1.69086199810096 GOLGA3 ENSG00000090615
ENSG00000277791 0.540918079583755 11.0351221645938 7.51669009044269 0.000134355486349976 0.0284000421746877 1.67597807934029 PSMB3 ENSG00000277791
ENSG00000070669 0.555463469928258 6.11916205345951 7.51190763051694 0.000134897058211223 0.0284000421746877 1.67216274811381 ASNS ENSG00000070669
ENSG00000181192 -0.505721126261468 6.77758939667039 -7.5027901292875 0.000135936368081942 0.0284000421746877 1.66488187951738 DHTKD1 ENSG00000181192
ENSG00000187601 0.812493384001873 2.89205095143982 7.49519417077549 0.000136809132515699 0.0284000421746877 1.65880888667125 MAGEH1 ENSG00000187601
ENSG00000162892 1.2820985294663 4.82136830174055 7.49294268080935 0.000137069037791342 0.0284000421746877 1.65700756039974 IL24 ENSG00000162892
ENSG00000164916 -0.51615564694076 7.28916581034113 -7.48115738679229 0.000138438612043525 0.0284000421746877 1.64756926268766 FOXK1 ENSG00000164916
ENSG00000143376 -0.581405367265867 7.85630930207787 -7.47967658162282 0.000138611785410693 0.0284000421746877 1.64638224182789 SNX27 ENSG00000143376
ENSG00000179958 0.495396866276055 9.042204295451 7.4554476838476 0.000141480213504968 0.0284000421746877 1.62692489006471 DCTPP1 ENSG00000179958
ENSG00000185567 -0.711652842959156 7.40292003781659 -7.45294025205195 0.000141780866243663 0.0284000421746877 1.62490745241538 AHNAK2 ENSG00000185567
ENSG00000012232 -0.510130118845937 4.19600146787236 -7.45013890866288 0.000142117612379317 0.0284000421746877 1.62265269189829 EXTL3 ENSG00000012232
ENSG00000171467 -0.566522265018397 6.63671201083524 -7.42826900637174 0.000144777778049311 0.0285232891946214 1.60501916778589 ZNF318 ENSG00000171467
ENSG00000276410 0.786153961645134 6.84153756995177 7.42296908704755 0.000145430856910096 0.0285232891946214 1.60073766378209 HIST1H2BB ENSG00000276410
ENSG00000101132 0.490986262580704 5.24384157655669 7.41202875890649 0.000146789499066865 0.0285232891946214 1.59188942741751 PFDN4 ENSG00000101132
ENSG00000199347 0.521096470046371 9.95428096678309 7.40123532662221 0.000148143932392286 0.0285232891946214 1.58314655412689 RNU5E-1 ENSG00000199347
ENSG00000099194 -0.497849602640062 11.2220986810741 -7.38599670264565 0.000150080223654619 0.0285232891946214 1.57078021840834 SCD ENSG00000099194
ENSG00000100979 -0.596034734834342 5.48172865450116 -7.3830471960392 0.000150458287119659 0.0285232891946214 1.56838357140212 PLTP ENSG00000100979
ENSG00000182022 -0.490350053735025 7.60967611162982 -7.37556215796565 0.000151422535213603 0.0285232891946214 1.56229704125762 CHST15 ENSG00000182022
ENSG00000169689 0.545600428200761 8.80070967868229 7.3485391855957 0.000154962130659074 0.0289527213388307 1.54026924017245 STRA13 ENSG00000169689
ENSG00000205318 -1.36279595394033 3.63298753660829 -7.3167443517737 0.000159246699494097 0.029513293557047 1.51424334129741 GCNT6 ENSG00000205318
ENSG00000164161 -0.605831841784493 4.5340775581515 -7.29753927826025 0.000161899300400151 0.0296707338201802 1.49846591630933 HHIP ENSG00000164161
ENSG00000117298 -0.502473448356464 8.95377113384936 -7.29196575784129 0.000162678406568152 0.0296707338201802 1.4938790792896 ECE1 ENSG00000117298
ENSG00000197019 0.483966805804377 8.52031189955179 7.27524523408368 0.000165041178227409 0.0297586421048326 1.48009680173575 SERTAD1 ENSG00000197019
ENSG00000105520 -0.586596608217806 7.40031934690639 -7.27028002178852 0.000165750236691988 0.0297586421048326 1.47599780541312 PLPPR2 ENSG00000105520
ENSG00000096433 -0.515714548553941 8.8070621899024 -7.26059223428923 0.000167143604868718 0.0297761797169614 1.4679917929184 ITPR3 ENSG00000096433
ENSG00000187325 0.618893131878591 8.54335482131382 7.2504746010805 0.000168612898100598 0.0298068693173064 1.45961878431915 TAF9B ENSG00000187325
ENSG00000116574 -0.729379860312983 4.16334817929969 -7.19685083065963 0.000176647209872415 0.0298409224399525 1.41504000122636 RHOU ENSG00000116574
ENSG00000198624 -0.538059452885312 6.59177777250227 -7.18047322944003 0.000179186308068576 0.0298409224399525 1.40135698574553 CCDC69 ENSG00000198624
ENSG00000163131 -0.815684302171595 5.45417080254075 -7.1677599188286 0.000181185659182279 0.0298409224399525 1.39071337555796 CTSS ENSG00000163131
ENSG00000102158 0.499712648836747 8.91322871411125 7.16645152843371 0.000181392844044956 0.0298409224399525 1.38961689507891 MAGT1 ENSG00000102158
ENSG00000099250 -0.500822688083165 9.34710285784246 -7.15588444201989 0.000183075963698868 0.0298409224399525 1.38075378988644 NRP1 ENSG00000099250
ENSG00000071054 -0.501764190001389 8.47100783157671 -7.15527249526079 0.00018317397153826 0.0298409224399525 1.38024011327342 MAP4K4 ENSG00000071054
ENSG00000148180 -0.568550802067411 6.21339072145056 -7.12471212919626 0.000188144410488682 0.0298409224399525 1.35453030337247 GSN ENSG00000148180
ENSG00000006459 -0.852344520402986 3.87910649509931 -7.11912494054439 0.000189069452102149 0.0298409224399525 1.3498178048146 KDM7A ENSG00000006459
ENSG00000167972 -0.863843245721342 5.55029103243849 -7.10914668708691 0.000190734264598133 0.0298409224399525 1.34139233791536 ABCA3 ENSG00000167972
ENSG00000200102 -0.80541370758208 3.66003314821459 -7.10332036221396 0.000191713979910197 0.0298409224399525 1.33646714655756 RNU6-252P ENSG00000200102
ENSG00000197555 -0.600837841945524 6.74414398092425 -7.08768818092636 0.000194370688737268 0.0298409224399525 1.32323250673998 SIPA1L1 ENSG00000197555
ENSG00000167862 0.486558061488282 9.79640670686262 7.07614666131607 0.000196358782898424 0.0298409224399525 1.3134421934749 ICT1 ENSG00000167862
ENSG00000264211 0.605161821315071 5.72275679333015 7.07584245557117 0.000196411492814893 0.0298409224399525 1.3131839272145 MIR4492 ENSG00000264211
ENSG00000102383 1.11488077265126 3.04722479326852 7.06961896757914 0.000197493343696469 0.0298409224399525 1.30789781669974 ZDHHC15 ENSG00000102383
ENSG00000076356 -0.577345442261131 7.47929155385766 -7.06806948757623 0.000197763736971759 0.0298409224399525 1.30658098880435 PLXNA2 ENSG00000076356
ENSG00000140740 0.455998364288037 9.97621354750498 7.0636821460205 0.000198531616476962 0.0298409224399525 1.30285082134882 UQCRC2 ENSG00000140740
ENSG00000086015 -0.471492658354237 6.14127715764477 -7.06023141838216 0.000199137926203819 0.0298409224399525 1.29991533352147 MAST2 ENSG00000086015
ENSG00000266472 0.48805668745306 8.86206147456327 7.05599749533858 0.00019988469620271 0.0298409224399525 1.29631161757353 MRPS21 ENSG00000266472
ENSG00000134107 -0.558940923091675 7.98215947795836 -7.05347077241475 0.000200331855428606 0.0298409224399525 1.29415995288058 BHLHE40 ENSG00000134107
ENSG00000088280 -0.573015450545156 5.53081131688298 -7.04697528434319 0.00020148655099664 0.0298409224399525 1.28862507265247 ASAP3 ENSG00000088280
ENSG00000174233 -0.566051598328398 5.58540316673649 -7.04515296821876 0.000201811846179112 0.0298409224399525 1.28707133463547 ADCY6 ENSG00000174233
ENSG00000065613 -0.489234960326696 9.79771257126206 -7.03534884445084 0.000203572120910388 0.0298409224399525 1.27870523424001 SLK ENSG00000065613
ENSG00000252807 0.706090782885847 3.42767166751971 7.03397934644526 0.000203819379046359 0.0298409224399525 1.27753567605156 RNU6-1006P ENSG00000252807
ENSG00000156381 -0.478373561697248 6.28482523076023 -7.0325729866801 0.000204073644228905 0.0298409224399525 1.27633439985853 ANKRD9 ENSG00000156381
ENSG00000163820 -0.573646774729938 7.21532116758097 -7.0318981907104 0.000204195771812624 0.0298409224399525 1.27575792097895 FYCO1 ENSG00000163820
ENSG00000131174 0.604895776689189 6.64796044696403 7.0135607256056 0.00020754626206914 0.0298409224399525 1.26007093504924 COX7B ENSG00000131174
ENSG00000204287 0.540177610017242 6.85279948415662 7.00595511265109 0.000208954019599412 0.0298409224399525 1.25355257431242 HLA-DRA ENSG00000204287
ENSG00000090382 -0.727919783097021 3.68757639297892 -6.99264605353923 0.0002114433810778 0.0298409224399525 1.24212905449393 LYZ ENSG00000090382
ENSG00000163520 0.5809555398644 3.53815723478012 6.98901954776309 0.000212127464982823 0.0298409224399525 1.23901256268144 FBLN2 ENSG00000163520
ENSG00000264522 -0.642176374248569 6.24493436896177 -6.98307826848694 0.000213253583225692 0.0298409224399525 1.23390334644118 OTUD7B ENSG00000264522
ENSG00000173432 0.683187145567336 6.19333887036408 6.98152113874493 0.000213549835068119 0.0298409224399525 1.23256357214592 SAA1 ENSG00000173432
ENSG00000074935 0.552109555506844 6.3566236252523 6.9800315220698 0.000213833675621586 0.0298409224399525 1.23128160806955 TUBE1 ENSG00000074935
ENSG00000092964 -0.530161472442758 8.93150295071631 -6.97972422165541 0.000213892283296295 0.0298409224399525 1.2310171114022 DPYSL2 ENSG00000092964
ENSG00000176532 0.858803584251589 3.5053950958071 6.97728962570896 0.000214357243482733 0.0298409224399525 1.22892121895018 PRR15 ENSG00000176532
ENSG00000197594 -0.512487619301339 9.98538757621448 -6.9710755434158 0.000215549175534486 0.0298409224399525 1.22356834077379 ENPP1 ENSG00000197594
ENSG00000145912 0.515944541210745 7.12402487155256 6.97106253470767 0.000215551678561947 0.0298409224399525 1.22355712994644 NHP2 ENSG00000145912
ENSG00000005243 -0.52926584186003 3.55120244283607 -6.95732968900518 0.00021821236985856 0.0300283740821531 1.21171061741402 COPZ2 ENSG00000005243
ENSG00000165406 -0.577171383424873 6.56404459812075 -6.94067379503369 0.000221489101982392 0.0301919296428514 1.19731133602196 MARCH8 ENSG00000165406
ENSG00000058085 -0.472797542959408 9.16058816981201 -6.93795875887777 0.000222028463062612 0.0301919296428514 1.19496089413805 LAMC2 ENSG00000058085
ENSG00000106012 -0.52162822190455 5.03464960597467 -6.90493919280898 0.000228707660679012 0.0307733793872086 1.16630229725826 IQCE ENSG00000106012
ENSG00000254635 -0.503445761350432 6.41524462812227 -6.90360357889048 0.000228982545372815 0.0307733793872086 1.16514023135786 WAC-AS1 ENSG00000254635
ENSG00000089289 0.60276921164306 6.56338812605786 6.87249487273758 0.000235491388894618 0.0314557344849817 1.13801085423634 IGBP1 ENSG00000089289
ENSG00000159842 -0.540805392151939 7.79016978210416 -6.86313788870873 0.000237489653371147 0.0314557344849817 1.12982713818817 ABR ENSG00000159842
ENSG00000197872 0.949631961466779 5.47718028148767 6.85998989480784 0.000238166215586215 0.0314557344849817 1.12707140548443 FAM49A ENSG00000197872
ENSG00000081923 0.449385236310495 7.75122329535599 6.83728350032233 0.000243110932729127 0.0316453743394742 1.10715756115413 ATP8B1 ENSG00000081923
ENSG00000174938 -0.51540859552265 5.81986227555611 -6.83685159068078 0.000243206100840445 0.0316453743394742 1.10677814234603 SEZ6L2 ENSG00000174938
ENSG00000145781 0.553388788484405 6.26288810821613 6.83446312486571 0.000243733138596533 0.0316453743394742 1.1046795278571 COMMD10 ENSG00000145781
ENSG00000171204 0.538347078053032 7.83630107896072 6.82205641857223 0.000246491539612403 0.0318237195046777 1.09376687914857 TMEM126B ENSG00000171204
ENSG00000230787 0.596694795080854 7.05793872332508 6.81245924405347 0.000248649377081024 0.0319229683502738 1.08531212023322 PSAT1P3 ENSG00000230787
ENSG00000105426 -0.476450586105389 7.25614396172417 -6.79780925919676 0.000251984367589503 0.0320587321687191 1.07238359063394 PTPRS ENSG00000105426
ENSG00000157483 -0.625584157700581 6.93898937060875 -6.79090296200456 0.000253573966851585 0.0320587321687191 1.06627940608962 MYO1E ENSG00000157483
ENSG00000154556 -0.663510259477163 4.2059380151827 -6.7777099613747 0.000256641988879 0.0320587321687191 1.0546018676398 SORBS2 ENSG00000154556
ENSG00000257093 -0.488741268201913 6.47181404606053 -6.77624032471003 0.000256986327016565 0.0320587321687191 1.0532996791989 KIAA1147 ENSG00000257093
